run_index,model_scale,dataset,seed,train_tokens,steps_required,steps_completed,status,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step1000_validation_loss,final_validation_loss,final_validation_perplexity,matched_control_step1000_validation_loss,matched_control_validation_loss,lead_at_step1000_vs_matched_control,lead_vs_matched_control,time_scope,total_seconds,matched_control_total_seconds,total_time_ratio_vs_matched_control,training_loop_total_seconds,mean_seconds_per_step,tokens_per_second,stopped_early,lr_wd_fairness_passed,realized_lr_trace_sha256,slurm_job_id,slurm_restart_count,slurm_node,timing_attempt_id,source_phase,source_row_index,source_row_id,source_jsonl,source_jsonl_sha256
257,12l_768d,dclm,3407,300000000,9150,844,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,453.8710238569183,,,453.8710238569183,0.5061577400105203,64738.711689598844,True,,,982150,0,ellis-compute-02,982150:0:1782535811,12l_768d_300m_tokens_9150_steps,257,12l_768d_300m_tokens_9150_steps_dclm_seed3407_rlb_ademamix,,
256,12l_768d,dclm,3407,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5723.758261163952,,,5723.758261163952,0.5238558455561061,62551.55932299409,False,,,,,,,12l_768d_300m_tokens_9150_steps,256,12l_768d_300m_tokens_9150_steps_dclm_seed3407_silu_ademamix,,
355,12l_768d,dolma_sample,1337,300000000,9150,571,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,240.00188189558685,,,240.00188189558685,0.39260202428892044,83463.6552354749,True,,,982200,0,barcheck-compute-01,982200:0:1782618770,12l_768d_300m_tokens_9150_steps,355,12l_768d_300m_tokens_9150_steps_dolma_sample_seed1337_rlb_ademamix,,
354,12l_768d,dolma_sample,1337,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,4253.4133556170855,,,4253.4133556170855,0.37240632703014026,87989.91215137964,False,,,,,,,12l_768d_300m_tokens_9150_steps,354,12l_768d_300m_tokens_9150_steps_dolma_sample_seed1337_silu_ademamix,,
369,12l_768d,dolma_sample,2027,300000000,9150,1034,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,497.2185009950772,,,497.2185009950772,0.4531684096805766,72308.65898860223,True,,,982207,0,damle-compute-01,982207:0:1782644040,12l_768d_300m_tokens_9150_steps,369,12l_768d_300m_tokens_9150_steps_dolma_sample_seed2027_rlb_ademamix,,
368,12l_768d,dolma_sample,2027,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5642.702256083954,,,5642.702256083954,0.5216355842219674,62817.800378542604,False,,,,,,,12l_768d_300m_tokens_9150_steps,368,12l_768d_300m_tokens_9150_steps_dolma_sample_seed2027_silu_ademamix,,
383,12l_768d,dolma_sample,3407,300000000,9150,545,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,230.23888607975096,,,230.23888607975096,0.3945778505600713,83045.71570220802,True,,,982214,0,barcheck-compute-01,982214:0:1782642354,12l_768d_300m_tokens_9150_steps,383,12l_768d_300m_tokens_9150_steps_dolma_sample_seed3407_rlb_ademamix,,
382,12l_768d,dolma_sample,3407,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,4456.756284442032,,,4456.756284442032,0.38952333957924085,84123.32887522392,False,,,,,,,12l_768d_300m_tokens_9150_steps,382,12l_768d_300m_tokens_9150_steps_dolma_sample_seed3407_silu_ademamix,,
313,12l_768d,fineweb,1337,300000000,9150,582,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,280.31235320004635,,,280.31235320004635,0.4527404315203131,72377.01278404554,True,,,982178,0,damle-compute-01,982178:0:1782589528,12l_768d_300m_tokens_9150_steps,313,12l_768d_300m_tokens_9150_steps_fineweb_seed1337_rlb_ademamix,,
312,12l_768d,fineweb,1337,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,18959.87016034394,,,18959.87016034394,1.9758627610082904,16584.147769088155,False,,,,,,,12l_768d_300m_tokens_9150_steps,312,12l_768d_300m_tokens_9150_steps_fineweb_seed1337_silu_ademamix,,
327,12l_768d,fineweb,2027,300000000,9150,585,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,245.7721578879282,,,245.7721578879282,0.39289380296229803,83401.67178239868,True,,,982185,0,barcheck-compute-01,982185:0:1782595125,12l_768d_300m_tokens_9150_steps,327,12l_768d_300m_tokens_9150_steps_fineweb_seed2027_rlb_ademamix,,
326,12l_768d,fineweb,2027,300000000,9150,9150,complete,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,1361.4140625,485165195.4097903,,,,,training_loop,3754.3302414150094,,,3754.3302414150094,0.39275407284556646,83431.34359521867,False,,,,,,,12l_768d_300m_tokens_9150_steps,326,12l_768d_300m_tokens_9150_steps_fineweb_seed2027_silu_ademamix,,
341,12l_768d,fineweb,3407,300000000,9150,609,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,294.60706240299623,,,294.60706240299623,0.4550009777432921,72017.4276603147,True,,,982193,0,damle-compute-01,982193:0:1782616789,12l_768d_300m_tokens_9150_steps,341,12l_768d_300m_tokens_9150_steps_fineweb_seed3407_rlb_ademamix,,
340,12l_768d,fineweb,3407,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,4399.114923010056,,,4399.114923010056,0.40678484235716955,80553.64061778066,False,,,,,,,12l_768d_300m_tokens_9150_steps,340,12l_768d_300m_tokens_9150_steps_fineweb_seed3407_silu_ademamix,,
271,12l_768d,fineweb_edu,1337,300000000,9150,676,non_finite,rlb_fused_global_rational,GRAIN,ademamix,ADeMaMix,rlb_ademamix,GRAIN + ADeMaMix,,nan,nan,,,,,training_loop,304.56785428896546,,,304.56785428896546,0.4161118532318605,78748.05715217498,True,,,982157,0,zabih-compute-01,982157:0:1782543554,12l_768d_300m_tokens_9150_steps,271,12l_768d_300m_tokens_9150_steps_fineweb_edu_seed1337_rlb_ademamix,,
270,12l_768d,fineweb_edu,1337,300000000,9150,9150,non_finite,silu,SwiGLU,ademamix,ADeMaMix,silu_ademamix,SwiGLU + ADeMaMix,,nan,485165195.4097903,,,,,training_loop,5817.826523253927,,,5817.826523253927,0.5201417860128199,62998.20718343973,False,,,,,,,12l_768d_300m_tokens_9150_steps,270,12l_768d_300m_tokens_9150_steps_fineweb_edu_seed1337_silu_ademamix,,
