update,loss_tokens,proposal_accepted,functional_refresh,ledger_measurement,coefficient_abs_deviation_mean,coefficient_abs_deviation_max,budget_residual,beta2,fixed_activation_congruence,response_departure_energy
6288,1648361472,False,False,gradient_surrogate,0.0,0.0,1.3760146923921694e-15,0.95,1.0,0.0
6289,1648623616,False,True,functional,0.0,0.0,3.441390314189869e-16,0.95,1.0,0.0
6290,1648885760,False,False,gradient_surrogate,0.0,0.0,3.444109820432491e-16,0.95,1.0,0.0
6291,1649147904,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6292,1649410048,False,False,gradient_surrogate,0.0,0.0,1.7196924201675917e-16,0.95,1.0,0.0
6293,1649672192,False,False,gradient_surrogate,0.0,0.0,1.3761905305415606e-15,0.95,1.0,0.0
6294,1649934336,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6295,1650196480,False,False,gradient_surrogate,0.0,0.0,1.7224280774980725e-16,0.95,1.0,0.0
6296,1650458624,False,False,gradient_surrogate,0.0,0.0,3.445602891206293e-16,0.95,1.0,0.0
6297,1650720768,False,True,functional,0.0,0.0,1.033211799623118e-15,0.95,1.0,0.0
6298,1650982912,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6299,1651245056,False,False,gradient_surrogate,0.0,0.0,3.44523323547816e-16,0.95,1.0,0.0
6300,1651507200,False,False,gradient_surrogate,0.0,0.0,6.873725886852367e-16,0.95,1.0,0.0
6301,1651769344,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6302,1652031488,False,False,gradient_surrogate,0.0,0.0,1.2058426048481502e-15,0.95,1.0,0.0
6303,1652293632,False,False,gradient_surrogate,0.0,0.0,6.893573694722751e-16,0.95,1.0,0.0
6304,1652555776,False,False,gradient_surrogate,0.0,0.0,1.3783060803372185e-15,0.95,1.0,0.0
6305,1652817920,False,True,functional,0.0,0.0,3.446705742933533e-16,0.95,1.0,0.0
6306,1653080064,False,False,gradient_surrogate,0.0,0.0,3.4453814777887684e-16,0.95,1.0,0.0
6307,1653342208,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6308,1653604352,False,False,gradient_surrogate,0.0,0.0,3.441596997424052e-16,0.95,1.0,0.0
6309,1653866496,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6310,1654128640,False,False,gradient_surrogate,0.0,0.0,6.887898224996149e-16,0.95,1.0,0.0
6311,1654390784,False,False,gradient_surrogate,0.0,0.0,3.4465892774763286e-16,0.95,1.0,0.0
6312,1654652928,False,False,gradient_surrogate,0.0,0.0,1.7236405485204545e-16,0.95,1.0,0.0
6313,1654915072,False,True,functional,0.0,0.0,1.5511389677392363e-15,0.95,1.0,0.0
6314,1655177216,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6315,1655439360,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6316,1655701504,False,False,gradient_surrogate,0.0,0.0,6.893731098057798e-16,0.95,1.0,0.0
6317,1655963648,False,False,gradient_surrogate,0.0,0.0,1.723329060988951e-16,0.95,1.0,0.0
6318,1656225792,False,False,gradient_surrogate,0.0,0.0,6.898550908249989e-16,0.95,1.0,0.0
6319,1656487936,False,False,gradient_surrogate,0.0,0.0,5.172699614889708e-16,0.95,1.0,0.0
6320,1656750080,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6321,1657012224,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
6322,1657274368,False,False,gradient_surrogate,0.0,0.0,3.4484744188461823e-16,0.95,1.0,0.0
6323,1657536512,False,False,gradient_surrogate,0.0,0.0,3.447489443108642e-16,0.95,1.0,0.0
6324,1657798656,False,False,gradient_surrogate,0.0,0.0,3.4471479771421834e-16,0.95,1.0,0.0
6325,1658060800,False,False,gradient_surrogate,0.0,0.0,1.7236333051204658e-16,0.95,1.0,0.0
6326,1658322944,False,False,gradient_surrogate,0.0,0.0,1.7240436035231147e-16,0.95,1.0,0.0
6327,1658585088,False,False,gradient_surrogate,0.0,0.0,8.620138938835555e-16,0.95,1.0,0.0
6328,1658847232,False,False,gradient_surrogate,0.0,0.0,3.447920282266135e-16,0.95,1.0,0.0
6329,1659109376,False,True,functional,0.0,0.0,1.0342396893419155e-15,0.95,1.0,0.0
6330,1659371520,False,False,gradient_surrogate,0.0,0.0,6.89041060223375e-16,0.95,1.0,0.0
6331,1659633664,False,False,gradient_surrogate,0.0,0.0,1.7233790588161383e-16,0.95,1.0,0.0
6332,1659895808,False,False,gradient_surrogate,0.0,0.0,6.893961073702426e-16,0.95,1.0,0.0
6333,1660157952,False,False,gradient_surrogate,0.0,0.0,3.441286655451026e-16,0.95,1.0,0.0
6334,1660420096,False,False,gradient_surrogate,0.0,0.0,5.170582693834976e-16,0.95,1.0,0.0
6335,1660682240,False,False,gradient_surrogate,0.0,0.0,1.7227094405168394e-16,0.95,1.0,0.0
6336,1660944384,False,False,gradient_surrogate,0.0,0.0,1.7213454314118552e-16,0.95,1.0,0.0
6337,1661206528,False,True,functional,0.0,0.0,1.0328378750460149e-15,0.95,1.0,0.0
6338,1661468672,False,False,gradient_surrogate,0.0,0.0,6.889094772691695e-16,0.95,1.0,0.0
6339,1661730816,False,False,gradient_surrogate,0.0,0.0,5.170906158750688e-16,0.95,1.0,0.0
6340,1661992960,False,False,gradient_surrogate,0.0,0.0,1.2061021786181336e-15,0.95,1.0,0.0
6341,1662255104,False,False,gradient_surrogate,0.0,0.0,3.4477776551440457e-16,0.95,1.0,0.0
6342,1662517248,False,False,gradient_surrogate,0.0,0.0,3.447758418319549e-16,0.95,1.0,0.0
6343,1662779392,False,False,gradient_surrogate,0.0,0.0,6.883243968132567e-16,0.95,1.0,0.0
6344,1663041536,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6345,1663303680,False,True,functional,0.0,0.0,6.894319169303739e-16,0.95,1.0,0.0
6346,1663565824,False,False,gradient_surrogate,0.0,0.0,3.446284107321062e-16,0.95,1.0,0.0
6347,1663827968,False,False,gradient_surrogate,0.0,0.0,5.171133292672164e-16,0.95,1.0,0.0
6348,1664090112,False,False,gradient_surrogate,0.0,0.0,6.896545015821831e-16,0.95,1.0,0.0
6349,1664352256,False,False,gradient_surrogate,0.0,0.0,5.17068094226032e-16,0.95,1.0,0.0
6350,1664614400,False,False,gradient_surrogate,0.0,0.0,8.618815430246732e-16,0.95,1.0,0.0
6351,1664876544,False,False,gradient_surrogate,0.0,0.0,3.415211286200452e-16,0.95,1.0,0.0
6352,1665138688,False,False,gradient_surrogate,0.0,0.0,3.4418991840160135e-16,0.95,1.0,0.0
6353,1665400832,False,True,functional,0.0,0.0,6.883836179351788e-16,0.95,1.0,0.0
6354,1665662976,False,False,gradient_surrogate,0.0,0.0,3.4431121805537755e-16,0.95,1.0,0.0
6355,1665925120,False,False,gradient_surrogate,0.0,0.0,1.0337703595421634e-15,0.95,1.0,0.0
6356,1666187264,False,False,gradient_surrogate,0.0,0.0,1.3784190384860554e-15,0.95,1.0,0.0
6357,1666449408,False,False,gradient_surrogate,0.0,0.0,3.44496106829656e-16,0.95,1.0,0.0
6358,1666711552,False,False,gradient_surrogate,0.0,0.0,1.2040662150954036e-15,0.95,1.0,0.0
6359,1666973696,False,False,gradient_surrogate,0.0,0.0,3.4438311360430904e-16,0.95,1.0,0.0
6360,1667235840,False,False,gradient_surrogate,0.0,0.0,1.0340998318516469e-15,0.95,1.0,0.0
6361,1667497984,False,True,functional,0.0,0.0,5.167522698817252e-16,0.95,1.0,0.0
6362,1667760128,False,False,gradient_surrogate,0.0,0.0,3.446454457020302e-16,0.95,1.0,0.0
6363,1668022272,False,False,gradient_surrogate,0.0,0.0,6.892694982388514e-16,0.95,1.0,0.0
6364,1668284416,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6365,1668546560,False,False,gradient_surrogate,0.0,0.0,8.614680958972669e-16,0.95,1.0,0.0
6366,1668808704,False,False,gradient_surrogate,0.0,0.0,3.4471358697546225e-16,0.95,1.0,0.0
6367,1669070848,False,False,gradient_surrogate,0.0,0.0,6.892387311679956e-16,0.95,1.0,0.0
6368,1669332992,False,False,gradient_surrogate,0.0,0.0,6.893705015448363e-16,0.95,1.0,0.0
6369,1669595136,False,True,functional,0.0,0.0,1.3785914941929633e-15,0.95,1.0,0.0
6370,1669857280,False,False,gradient_surrogate,0.0,0.0,1.7239760335595874e-16,0.95,1.0,0.0
6371,1670119424,False,False,gradient_surrogate,0.0,0.0,3.448888536385914e-16,0.95,1.0,0.0
6372,1670381568,False,False,gradient_surrogate,0.0,0.0,1.2069503335262508e-15,0.95,1.0,0.0
6373,1670643712,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6374,1670905856,False,False,gradient_surrogate,0.0,0.0,3.4465242692248025e-16,0.95,1.0,0.0
6375,1671168000,False,False,gradient_surrogate,0.0,0.0,3.446983041079683e-16,0.95,1.0,0.0
6376,1671430144,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6377,1671692288,False,True,functional,0.0,0.0,1.7228161223379245e-16,0.95,1.0,0.0
6378,1671954432,False,False,gradient_surrogate,0.0,0.0,3.4436691534223757e-16,0.95,1.0,0.0
6379,1672216576,False,False,gradient_surrogate,0.0,0.0,5.161251560448642e-16,0.95,1.0,0.0
6380,1672478720,False,False,gradient_surrogate,0.0,0.0,6.885108116919249e-16,0.95,1.0,0.0
6381,1672740864,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6382,1673003008,False,False,gradient_surrogate,0.0,0.0,1.203820014914646e-15,0.95,1.0,0.0
6383,1673265152,False,False,gradient_surrogate,0.0,0.0,1.719953896986214e-16,0.95,1.0,0.0
6384,1673527296,False,False,gradient_surrogate,0.0,0.0,1.7217125034311117e-16,0.95,1.0,0.0
6385,1673789440,False,True,functional,0.0,0.0,6.852442298836188e-16,0.95,1.0,0.0
6386,1674051584,False,False,gradient_surrogate,0.0,0.0,3.444630848981561e-16,0.95,1.0,0.0
6387,1674313728,False,False,gradient_surrogate,0.0,0.0,3.4438268574140717e-16,0.95,1.0,0.0
6388,1674575872,False,False,gradient_surrogate,0.0,0.0,6.891721473622158e-16,0.95,1.0,0.0
6389,1674838016,False,False,gradient_surrogate,0.0,0.0,6.894161564056327e-16,0.95,1.0,0.0
6390,1675100160,False,False,gradient_surrogate,0.0,0.0,3.445351975492666e-16,0.95,1.0,0.0
6391,1675362304,False,False,gradient_surrogate,0.0,0.0,6.893894014653503e-16,0.95,1.0,0.0
6392,1675624448,False,False,gradient_surrogate,0.0,0.0,1.8957476711179217e-15,0.95,1.0,0.0
6393,1675886592,False,True,functional,0.0,0.0,3.4471386966108103e-16,0.95,1.0,0.0
6394,1676148736,False,False,gradient_surrogate,0.0,0.0,3.4434727433599015e-16,0.95,1.0,0.0
6395,1676410880,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6396,1676673024,False,False,gradient_surrogate,0.0,0.0,1.7246204713705417e-16,0.95,1.0,0.0
6397,1676935168,False,False,gradient_surrogate,0.0,0.0,1.7245660840880969e-16,0.95,1.0,0.0
6398,1677197312,False,False,gradient_surrogate,0.0,0.0,1.7245792410916733e-16,0.95,1.0,0.0
6399,1677459456,False,False,gradient_surrogate,0.0,0.0,3.44801974779989e-16,0.95,1.0,0.0
6400,1677721600,False,False,gradient_surrogate,0.0,0.0,1.0334553284578806e-15,0.95,1.0,0.0
6401,1677983744,False,True,functional,0.0,0.0,6.893585838878502e-16,0.95,1.0,0.0
6402,1678245888,False,False,gradient_surrogate,0.0,0.0,3.4177090913836743e-16,0.95,1.0,0.0
6403,1678508032,False,False,gradient_surrogate,0.0,0.0,3.434186182382223e-16,0.95,1.0,0.0
6404,1678770176,False,False,gradient_surrogate,0.0,0.0,3.4412193285499003e-16,0.95,1.0,0.0
6405,1679032320,False,False,gradient_surrogate,0.0,0.0,6.886219954359507e-16,0.95,1.0,0.0
6406,1679294464,False,False,gradient_surrogate,0.0,0.0,3.4465985117647253e-16,0.95,1.0,0.0
6407,1679556608,False,False,gradient_surrogate,0.0,0.0,5.166593133721986e-16,0.95,1.0,0.0
6408,1679818752,False,False,gradient_surrogate,0.0,0.0,3.4462947503758433e-16,0.95,1.0,0.0
6409,1680080896,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
6410,1680343040,False,False,gradient_surrogate,0.0,0.0,3.447216294143914e-16,0.95,1.0,0.0
6411,1680605184,False,False,gradient_surrogate,0.0,0.0,1.7232848078876706e-16,0.95,1.0,0.0
6412,1680867328,False,False,gradient_surrogate,0.0,0.0,1.7218889670292907e-16,0.95,1.0,0.0
6413,1681129472,False,False,gradient_surrogate,0.0,0.0,1.722603470284126e-16,0.95,1.0,0.0
6414,1681391616,False,False,gradient_surrogate,0.0,0.0,6.884580472441051e-16,0.95,1.0,0.0
6415,1681653760,False,False,gradient_surrogate,0.0,0.0,3.4458796327886285e-16,0.95,1.0,0.0
6416,1681915904,False,False,gradient_surrogate,0.0,0.0,3.44730182761642e-16,0.95,1.0,0.0
6417,1682178048,False,True,functional,0.0,0.0,1.7157835111211337e-16,0.95,1.0,0.0
6418,1682440192,False,False,gradient_surrogate,0.0,0.0,8.61270447370037e-16,0.95,1.0,0.0
6419,1682702336,False,False,gradient_surrogate,0.0,0.0,3.4449991285068007e-16,0.95,1.0,0.0
6420,1682964480,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6421,1683226624,False,False,gradient_surrogate,0.0,0.0,1.7242511013379415e-16,0.95,1.0,0.0
6422,1683488768,False,False,gradient_surrogate,0.0,0.0,1.7146228953053373e-16,0.95,1.0,0.0
6423,1683750912,False,False,gradient_surrogate,0.0,0.0,1.206223079457752e-15,0.95,1.0,0.0
6424,1684013056,False,False,gradient_surrogate,0.0,0.0,5.166032628389973e-16,0.95,1.0,0.0
6425,1684275200,False,True,functional,0.0,0.0,3.4465615428343165e-16,0.95,1.0,0.0
6426,1684537344,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6427,1684799488,False,False,gradient_surrogate,0.0,0.0,3.442776522350589e-16,0.95,1.0,0.0
6428,1685061632,False,False,gradient_surrogate,0.0,0.0,3.4452204436208433e-16,0.95,1.0,0.0
6429,1685323776,False,False,gradient_surrogate,0.0,0.0,3.4472806390987843e-16,0.95,1.0,0.0
6430,1685585920,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6431,1685848064,False,False,gradient_surrogate,0.0,0.0,6.894205142901876e-16,0.95,1.0,0.0
6432,1686110208,False,False,gradient_surrogate,0.0,0.0,3.448602272939199e-16,0.95,1.0,0.0
6433,1686372352,False,True,functional,0.0,0.0,1.8963730070001114e-15,0.95,1.0,0.0
6434,1686634496,False,False,gradient_surrogate,0.0,0.0,3.4493390575563073e-16,0.95,1.0,0.0
6435,1686896640,False,False,gradient_surrogate,0.0,0.0,8.622153155944329e-16,0.95,1.0,0.0
6436,1687158784,False,False,gradient_surrogate,0.0,0.0,5.172902117302696e-16,0.95,1.0,0.0
6437,1687420928,False,False,gradient_surrogate,0.0,0.0,3.4473898785649407e-16,0.95,1.0,0.0
6438,1687683072,False,False,gradient_surrogate,0.0,0.0,3.4473412564292024e-16,0.95,1.0,0.0
6439,1687945216,False,False,gradient_surrogate,0.0,0.0,6.896037040352533e-16,0.95,1.0,0.0
6440,1688207360,False,False,gradient_surrogate,0.0,0.0,6.894333722147261e-16,0.95,1.0,0.0
6441,1688469504,False,True,functional,0.0,0.0,3.4474229297517154e-16,0.95,1.0,0.0
6442,1688731648,False,False,gradient_surrogate,0.0,0.0,6.898338541105409e-16,0.95,1.0,0.0
6443,1688993792,False,False,gradient_surrogate,0.0,0.0,6.894741956341253e-16,0.95,1.0,0.0
6444,1689255936,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6445,1689518080,False,False,gradient_surrogate,0.0,0.0,3.4488310868246885e-16,0.95,1.0,0.0
6446,1689780224,False,False,gradient_surrogate,0.0,0.0,1.7247008982694054e-16,0.95,1.0,0.0
6447,1690042368,False,False,gradient_surrogate,0.0,0.0,6.896335827298306e-16,0.95,1.0,0.0
6448,1690304512,False,False,gradient_surrogate,0.0,0.0,1.7244891434087247e-16,0.95,1.0,0.0
6449,1690566656,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
6450,1690828800,False,False,gradient_surrogate,0.0,0.0,3.448751249003923e-16,0.95,1.0,0.0
6451,1691090944,False,False,gradient_surrogate,0.0,0.0,6.897581180627464e-16,0.95,1.0,0.0
6452,1691353088,False,False,gradient_surrogate,0.0,0.0,6.898447245187462e-16,0.95,1.0,0.0
6453,1691615232,False,False,gradient_surrogate,0.0,0.0,3.449001671578253e-16,0.95,1.0,0.0
6454,1691877376,False,False,gradient_surrogate,0.0,0.0,5.114550397960707e-16,0.95,1.0,0.0
6455,1692139520,False,False,gradient_surrogate,0.0,0.0,1.0282858948269856e-15,0.95,1.0,0.0
6456,1692401664,False,False,gradient_surrogate,0.0,0.0,6.871959614946081e-16,0.95,1.0,0.0
6457,1692663808,False,True,functional,0.0,0.0,6.875612625035519e-16,0.95,1.0,0.0
6458,1692925952,False,False,gradient_surrogate,0.0,0.0,6.877910742686581e-16,0.95,1.0,0.0
6459,1693188096,False,False,gradient_surrogate,0.0,0.0,6.883040519325861e-16,0.95,1.0,0.0
6460,1693450240,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6461,1693712384,False,False,gradient_surrogate,0.0,0.0,6.888036478606174e-16,0.95,1.0,0.0
6462,1693974528,False,False,gradient_surrogate,0.0,0.0,6.890733084718737e-16,0.95,1.0,0.0
6463,1694236672,False,False,gradient_surrogate,0.0,0.0,5.161977656458353e-16,0.95,1.0,0.0
6464,1694498816,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6465,1694760960,False,True,functional,0.0,0.0,1.722726764261261e-16,0.95,1.0,0.0
6466,1695023104,False,False,gradient_surrogate,0.0,0.0,3.4467175776070716e-16,0.95,1.0,0.0
6467,1695285248,False,False,gradient_surrogate,0.0,0.0,1.7234578417923522e-16,0.95,1.0,0.0
6468,1695547392,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6469,1695809536,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6470,1696071680,False,False,gradient_surrogate,0.0,0.0,3.4482307378310853e-16,0.95,1.0,0.0
6471,1696333824,False,False,gradient_surrogate,0.0,0.0,1.5509618637367585e-15,0.95,1.0,0.0
6472,1696595968,False,False,gradient_surrogate,0.0,0.0,3.4477145944483506e-16,0.95,1.0,0.0
6473,1696858112,False,True,functional,0.0,0.0,6.896100469692208e-16,0.95,1.0,0.0
6474,1697120256,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6475,1697382400,False,False,gradient_surrogate,0.0,0.0,3.44798665182168e-16,0.95,1.0,0.0
6476,1697644544,False,False,gradient_surrogate,0.0,0.0,6.897624504632693e-16,0.95,1.0,0.0
6477,1697906688,False,False,gradient_surrogate,0.0,0.0,3.4470968303324443e-16,0.95,1.0,0.0
6478,1698168832,False,False,gradient_surrogate,0.0,0.0,1.725371341891898e-16,0.95,1.0,0.0
6479,1698430976,False,False,gradient_surrogate,0.0,0.0,1.7243099355893463e-16,0.95,1.0,0.0
6480,1698693120,False,False,gradient_surrogate,0.0,0.0,6.895513838313857e-16,0.95,1.0,0.0
6481,1698955264,False,True,functional,0.0,0.0,5.172476609917766e-16,0.95,1.0,0.0
6482,1699217408,False,False,gradient_surrogate,0.0,0.0,1.722304533267047e-16,0.95,1.0,0.0
6483,1699479552,False,False,gradient_surrogate,0.0,0.0,6.898189710322816e-16,0.95,1.0,0.0
6484,1699741696,False,False,gradient_surrogate,0.0,0.0,1.723359916157184e-16,0.95,1.0,0.0
6485,1700003840,False,False,gradient_surrogate,0.0,0.0,3.4444510427069228e-16,0.95,1.0,0.0
6486,1700265984,False,False,gradient_surrogate,0.0,0.0,1.724382180401685e-16,0.95,1.0,0.0
6487,1700528128,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6488,1700790272,False,False,gradient_surrogate,0.0,0.0,1.034698029396756e-15,0.95,1.0,0.0
6489,1701052416,False,True,functional,0.0,0.0,3.4490854911709305e-16,0.95,1.0,0.0
6490,1701314560,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6491,1701576704,False,False,gradient_surrogate,0.0,0.0,6.868090772046411e-16,0.95,1.0,0.0
6492,1701838848,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6493,1702100992,False,False,gradient_surrogate,0.0,0.0,3.4489886013192146e-16,0.95,1.0,0.0
6494,1702363136,False,False,gradient_surrogate,0.0,0.0,1.7245888751139135e-16,0.95,1.0,0.0
6495,1702625280,False,False,gradient_surrogate,0.0,0.0,5.174842763964574e-16,0.95,1.0,0.0
6496,1702887424,False,False,gradient_surrogate,0.0,0.0,3.449617165165271e-16,0.95,1.0,0.0
6497,1703149568,False,True,functional,0.0,0.0,1.7246479664918319e-16,0.95,1.0,0.0
6498,1703411712,False,False,gradient_surrogate,0.0,0.0,6.89625182157266e-16,0.95,1.0,0.0
6499,1703673856,False,False,gradient_surrogate,0.0,0.0,6.901459700090345e-16,0.95,1.0,0.0
6500,1703936000,False,False,gradient_surrogate,0.0,0.0,1.7247621332682968e-16,0.95,1.0,0.0
6501,1704198144,False,False,gradient_surrogate,0.0,0.0,3.427813067723831e-16,0.95,1.0,0.0
6502,1704460288,False,False,gradient_surrogate,0.0,0.0,3.4476475567193475e-16,0.95,1.0,0.0
6503,1704722432,False,False,gradient_surrogate,0.0,0.0,3.4495619232400694e-16,0.95,1.0,0.0
6504,1704984576,False,False,gradient_surrogate,0.0,0.0,3.447628186740548e-16,0.95,1.0,0.0
6505,1705246720,False,True,functional,0.0,0.0,1.0349713553531619e-15,0.95,1.0,0.0
6506,1705508864,False,False,gradient_surrogate,0.0,0.0,1.2056220743639683e-15,0.95,1.0,0.0
6507,1705771008,False,False,gradient_surrogate,0.0,0.0,6.895934766116485e-16,0.95,1.0,0.0
6508,1706033152,False,False,gradient_surrogate,0.0,0.0,6.898816624647837e-16,0.95,1.0,0.0
6509,1706295296,False,False,gradient_surrogate,0.0,0.0,5.176017559627983e-16,0.95,1.0,0.0
6510,1706557440,False,False,gradient_surrogate,0.0,0.0,8.627511793763701e-16,0.95,1.0,0.0
6511,1706819584,False,False,gradient_surrogate,0.0,0.0,3.4496874640014295e-16,0.95,1.0,0.0
6512,1707081728,False,False,gradient_surrogate,0.0,0.0,5.17655254558194e-16,0.95,1.0,0.0
6513,1707343872,False,True,functional,0.0,0.0,3.4477748291094813e-16,0.95,1.0,0.0
6514,1707606016,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6515,1707868160,False,False,gradient_surrogate,0.0,0.0,3.4479579927773766e-16,0.95,1.0,0.0
6516,1708130304,False,False,gradient_surrogate,0.0,0.0,1.0344723664435034e-15,0.95,1.0,0.0
6517,1708392448,False,False,gradient_surrogate,0.0,0.0,1.7153397402890438e-16,0.95,1.0,0.0
6518,1708654592,False,False,gradient_surrogate,0.0,0.0,3.4504935978906414e-16,0.95,1.0,0.0
6519,1708916736,False,False,gradient_surrogate,0.0,0.0,8.626848236122223e-16,0.95,1.0,0.0
6520,1709178880,False,False,gradient_surrogate,0.0,0.0,0.0,0.95,1.0,0.0
6521,1709441024,False,True,functional,0.0,0.0,0.0,0.95,1.0,0.0
6522,1709703168,False,False,gradient_surrogate,0.0,0.0,1.7241250378093114e-15,0.95,1.0,0.0
6523,1709965312,False,False,gradient_surrogate,0.0,0.0,3.446851964870683e-16,0.95,1.0,0.0
6524,1710227456,False,False,gradient_surrogate,0.0,0.0,8.607322779636048e-16,0.95,1.0,0.0
6525,1710489600,False,False,gradient_surrogate,0.0,0.0,6.896548800540026e-16,0.95,1.0,0.0
6526,1710751744,False,False,gradient_surrogate,0.0,0.0,5.17725690651269e-16,0.95,1.0,0.0
6527,1711013888,False,False,gradient_surrogate,0.0,0.0,6.899850542495612e-16,0.95,1.0,0.0
6528,1711276032,False,False,gradient_surrogate,0.0,0.0,8.626785833760107e-16,0.95,1.0,0.0
6529,1711538176,False,True,functional,0.0,0.0,6.888856501013872e-16,0.95,1.0,0.0
6530,1711800320,False,False,gradient_surrogate,0.0,0.0,1.721396660995997e-16,0.95,1.0,0.0
6531,1712062464,False,False,gradient_surrogate,0.0,0.0,1.7185280469622188e-16,0.95,1.0,0.0
6532,1712324608,False,False,gradient_surrogate,0.0,0.0,3.448816961781604e-16,0.95,1.0,0.0
6533,1712586752,False,False,gradient_surrogate,0.0,0.0,1.0339305709545966e-15,0.95,1.0,0.0
