task,task_safe,method,gauge_log_scale,step,loss,train_ppl,path
Code,synthetic_code,RLB+Muon,0.0,330,0.17963601350784303,1.196781671471206,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,340,0.1743989795446396,1.1905304683800133,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,350,0.1708354100584984,1.186295480648784,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,360,0.16529579609632492,1.179742030192721,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,370,0.1617247238755226,1.1755365996183023,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,380,0.159037084877491,1.1723814234960095,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,390,0.15519024729728698,1.1678801260088472,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,400,0.1516530081629753,1.1637563524093635,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,410,0.15012572854757308,1.1619803276434717,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,420,0.14674459248781205,1.158058148504159,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,430,0.1442814961075783,1.1552092496670034,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,440,0.14131662696599961,1.1517892778003826,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,450,0.1382255122065544,1.1482344619663678,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,460,0.13674364984035492,1.1465341966203575,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,470,0.13383761495351792,1.143207164822673,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,480,0.13189790397882462,1.1409918225951323,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,490,0.12870365083217622,1.1373530205968418,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,500,0.12845619767904282,1.137071613824602,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,510,0.12569285333156585,1.133933830792061,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,520,0.12455131337046624,1.1326401385521494,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,530,0.12406089156866074,1.1320848033199864,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,540,0.12186286598443985,1.1295991846861904,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,550,0.11921003684401513,1.1266065223180959,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,560,0.12027941569685936,1.1278119359155712,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,570,0.11930184438824654,1.1267099580442423,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,580,0.11820910051465035,1.1254794250913895,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,590,0.11671886071562768,1.1238034399791665,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,600,0.11625307276844979,1.123280107772206,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,610,0.114547960460186,1.121366421023886,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,620,0.11326263919472694,1.1199260307969667,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,630,0.11309545561671257,1.119738813206316,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,640,0.11245780512690544,1.1190250387971048,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,650,0.11220013350248337,1.1187367349430453,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,660,0.1120027482509613,1.1185159346033138,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,670,0.11138642355799674,1.1178267780072721,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,680,0.11064135432243347,1.1169942298558118,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,690,0.10997788682579994,1.1162533862803674,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,700,0.10980059430003167,1.1160555004404749,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,710,0.10995189249515533,1.116224370397887,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,720,0.10893486142158508,1.1150897126170294,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,730,0.10827748775482178,1.1143569228886008,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,740,0.10797147080302238,1.1140159629522628,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB+Muon,0.0,750,0.10777591094374657,1.1137981274479514,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_rlb_muon_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,1,10.876124382019043,52898.18895573478,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,10,9.453036096360949,12746.807108476576,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,20,7.873301553726196,2626.221903390592,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,30,6.4709137916564945,646.0738341856303,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,40,4.758310222625733,116.54881785612447,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,50,3.388005995750427,29.606857172992196,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,60,2.213436043262482,9.14709226248807,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,70,1.5336941361427308,4.635268546353295,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,80,1.1710405349731445,3.2253469794039504,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,90,0.8939181685447692,2.4446896162385547,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,100,0.7464102506637573,2.1094141410502503,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,110,0.6915919482707977,1.9968919529157607,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,120,0.6266171991825104,1.8712697276276402,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,130,0.5717261433601379,1.771321969718446,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,140,0.5216049969196319,1.6847294665192325,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,150,0.42066221833229067,1.5229697602507568,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,160,0.32827490866184234,1.3885706499230088,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,170,0.2710780054330826,1.311377360953902,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,180,0.23643006682395934,1.2667189668420207,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,190,0.21135169863700867,1.2353467484367961,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,200,0.1931349292397499,1.2130464579136626,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,210,0.1854508027434349,1.2037609765807291,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,220,0.18159339874982833,1.1991265283983288,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,230,0.17816894948482515,1.195027203410744,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,240,0.17336224913597106,1.1892968488169464,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,250,0.16832402497529983,1.1833199737601146,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,260,0.1655971363186836,1.1800975874875916,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,270,0.1637558937072754,1.1779267406650216,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,280,0.16041190624237062,1.173994347011621,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,290,0.15993288308382034,1.1734321112041326,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,300,0.15627744495868684,1.1691505330172687,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,310,0.15490105301141738,1.1675424305819722,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,320,0.15432987809181214,1.1668757500417757,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,330,0.1530853733420372,1.1654244708776687,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,340,0.15108924508094787,1.1631004544443013,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,350,0.14949046075344086,1.161242393381657,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,360,0.14649562835693358,1.1577698694507708,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,370,0.1449095755815506,1.1559350407882556,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,380,0.14345870316028594,1.1542591425680415,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,390,0.1410711318254471,1.151506553834842,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,400,0.13940026611089706,1.1495841475026212,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,410,0.13805472254753112,1.1480383721396636,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,420,0.1362309455871582,1.1459465143277938,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,430,0.13544278889894484,1.145043684750512,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,440,0.13335976600646973,1.14266101498166,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,450,0.13199754059314728,1.141105512821066,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,460,0.13142989426851273,1.1404579522807616,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,470,0.130469012260437,1.1393626330739826,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,480,0.1292629837989807,1.1379893575816933,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,490,0.12801016122102737,1.136564551522005,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,500,0.12808208167552948,1.1366462967006614,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,510,0.12609732449054717,1.1343925670893564,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,520,0.12607028856873512,1.1343618981551917,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,530,0.12602903544902802,1.1343151031532426,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,540,0.12415576428174972,1.1321922123717376,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,550,0.12323438376188278,1.1311495129577434,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,560,0.12343814969062805,1.131380026173373,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,570,0.12322686091065407,1.1311410035202476,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,580,0.12239257171750069,1.1301976983544455,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
Code,synthetic_code,RLB MatrixPolicy,0.0,590,0.12118065282702446,1.1288288200661099,experiments/runs/rlb_gauge_stress_20260529/synthetic_code/synthetic_code_matrix_policy_gauge0p0_20260529/rlb_fused_fixed_strong_ffn.jsonl
