run_index,model_scale,dataset,seed,activation,activation_display_name,optimizer,optimizer_display_name,method,method_display_name,step,validation_loss,validation_perplexity,active_seconds_at_validation
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,450,5.532619476318359,252.80526184550206,418.671261632815
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,500,5.436026573181152,229.52835502619288,464.92862343089655
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,550,5.352212905883789,211.07487025819506,511.34306930890307
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,600,5.282846450805664,196.92962881911563,557.5898688738234
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,650,5.228104591369629,186.43909014986724,604.000701319892
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,700,5.171851634979248,176.24086930332857,650.2560782108922
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,750,5.119561672210693,167.2620379512937,696.6825231229886
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,800,5.076243877410889,160.17130158365714,742.9648447199725
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,850,5.0268707275390625,152.45519163667433,789.3897427858319
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,900,4.990418910980225,146.99798967136525,835.6438751588576
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,950,4.952914714813232,141.58704894349418,882.0631199218333
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1000,4.919611930847168,136.9494570132366,928.3175147639122
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1050,4.890650749206543,133.04012164143728,974.7256235179957
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1100,4.855186939239502,128.40469284685605,1021.001860482851
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1150,4.82366943359375,124.42080804916948,1067.4164925259538
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1200,4.794253826141357,120.81419974389681,1113.6438867538236
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1250,4.764348030090332,117.25464586111268,1160.0668095848523
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1300,4.738633155822754,114.27789480582007,1206.2929790888447
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1350,4.7072434425354,110.74645977890906,1252.6616728538647
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1400,4.67840576171875,107.59839827736036,1298.8786131758243
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1450,4.6527204513549805,104.86989130321021,1345.2783413419966
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1500,4.627470970153809,102.25513054607136,1391.5220353028271
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1550,4.6082024574279785,100.30368734252437,1437.9018208738416
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1600,4.586542129516602,98.15443734344673,1484.1276832967997
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1650,4.565107345581055,96.07290646498893,1530.5180654199794
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1700,4.550817012786865,94.70975579520692,1576.7707979858387
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1750,4.5330491065979,93.0418234518405,1623.1517920468468
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1800,4.514888286590576,91.36735849311262,1669.3780697768088
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1850,4.501621246337891,90.16318961124878,1715.775620702887
615,18l_1024d,c4_en,2027,rlb_fused_global_rational,GRAIN,muon,Muon,rlb_muon,GRAIN + Muon,1900,4.489286422729492,89.05787352515564,1762.0045535748359
