task,seed,method,step,loss,lr,seconds_per_step
fineweb,3407,RLB+MatrixPolicy (group-stat),300,5.844643,0.000299,2.469548
fineweb,3407,RLB+MatrixPolicy (group-stat),310,5.817189,0.000299,2.412731
fineweb,3407,RLB+MatrixPolicy (group-stat),320,5.775698,0.000299,2.455801
fineweb,3407,RLB+MatrixPolicy (group-stat),330,5.775514,0.000299,2.498696
fineweb,3407,RLB+MatrixPolicy (group-stat),340,5.704884,0.000298,2.530630
fineweb,3407,RLB+MatrixPolicy (group-stat),350,5.690985,0.000298,2.548324
fineweb,3407,RLB+MatrixPolicy (group-stat),360,5.670954,0.000298,2.479401
fineweb,3407,RLB+MatrixPolicy (group-stat),370,5.642103,0.000298,2.512839
fineweb,3407,RLB+MatrixPolicy (group-stat),380,5.624228,0.000297,2.476649
fineweb,3407,RLB+MatrixPolicy (group-stat),390,5.591777,0.000297,2.527014
fineweb,3407,RLB+MatrixPolicy (group-stat),400,5.579563,0.000297,2.500235
fineweb,3407,RLB+MatrixPolicy (group-stat),410,5.561012,0.000296,2.502403
fineweb,3407,RLB+MatrixPolicy (group-stat),420,5.557983,0.000296,2.557584
fineweb,3407,RLB+MatrixPolicy (group-stat),430,5.528117,0.000296,2.282039
fineweb,3407,RLB+MatrixPolicy (group-stat),440,5.482816,0.000295,2.421341
fineweb,3407,RLB+MatrixPolicy (group-stat),450,5.481137,0.000295,2.489256
fineweb,3407,RLB+MatrixPolicy (group-stat),460,5.426537,0.000295,2.492738
fineweb,3407,RLB+MatrixPolicy (group-stat),470,5.463913,0.000294,2.427774
fineweb,3407,RLB+MatrixPolicy (group-stat),480,5.442335,0.000294,2.352329
fineweb,3407,RLB+MatrixPolicy (group-stat),490,5.430792,0.000293,2.373117
fineweb,3407,RLB+MatrixPolicy (group-stat),500,5.396496,0.000293,2.558107
fineweb,3407,RLB+MatrixPolicy (group-stat),510,5.351126,0.000292,2.488812
fineweb,3407,RLB+MatrixPolicy (group-stat),520,5.366971,0.000292,2.451364
fineweb,3407,RLB+MatrixPolicy (group-stat),530,5.340349,0.000291,2.479901
fineweb,3407,RLB+MatrixPolicy (group-stat),540,5.339789,0.000291,2.457503
fineweb,3407,RLB+MatrixPolicy (group-stat),550,5.305306,0.000290,2.512677
fineweb,3407,RLB+MatrixPolicy (group-stat),560,5.303974,0.000290,2.547726
fineweb,3407,RLB+MatrixPolicy (group-stat),570,5.314660,0.000289,2.522853
fineweb,3407,RLB+MatrixPolicy (group-stat),580,5.272869,0.000288,2.541922
fineweb,3407,RLB+MatrixPolicy (group-stat),590,5.252045,0.000288,2.438082
fineweb,3407,RLB+MatrixPolicy (group-stat),600,5.254081,0.000287,2.531733
fineweb,3407,RLB+MatrixPolicy (group-stat),610,5.261558,0.000287,2.482578
fineweb,3407,RLB+MatrixPolicy (group-stat),620,5.240360,0.000286,2.468199
fineweb,3407,RLB+MatrixPolicy (group-stat),630,5.213641,0.000285,2.431755
fineweb,3407,RLB+MatrixPolicy (group-stat),640,5.202747,0.000284,2.523427
fineweb,3407,RLB+MatrixPolicy (group-stat),650,5.187589,0.000284,2.509474
fineweb,3407,RLB+MatrixPolicy (group-stat),660,5.156485,0.000283,2.489562
fineweb,3407,RLB+MatrixPolicy (group-stat),670,5.157438,0.000282,2.509610
fineweb,3407,RLB+MatrixPolicy (group-stat),680,5.153159,0.000282,2.520209
fineweb,3407,RLB+MatrixPolicy (group-stat),690,5.141587,0.000281,2.550643
fineweb,3407,RLB+MatrixPolicy (group-stat),700,5.128279,0.000280,2.471795
fineweb,3407,RLB+MatrixPolicy (group-stat),710,5.083569,0.000279,2.530606
fineweb,3407,RLB+MatrixPolicy (group-stat),720,5.115197,0.000279,2.498477
fineweb,3407,RLB+MatrixPolicy (group-stat),730,5.092683,0.000278,2.343246
fineweb,3407,RLB+MatrixPolicy (group-stat),740,5.081159,0.000277,2.476267
fineweb,3407,RLB+MatrixPolicy (group-stat),750,5.072195,0.000276,2.505196
fineweb,3407,RLB+MatrixPolicy (group-stat),760,5.061757,0.000275,2.504927
fineweb,3407,RLB+MatrixPolicy (group-stat),770,5.058191,0.000274,2.509939
fineweb,3407,RLB+MatrixPolicy (group-stat),780,5.043325,0.000273,2.417983
fineweb,3407,RLB+MatrixPolicy (group-stat),790,5.046625,0.000273,2.506985
fineweb,3407,RLB+MatrixPolicy (group-stat),800,5.076578,0.000272,2.547572
fineweb,3407,RLB+MatrixPolicy (group-stat),810,5.044091,0.000271,2.521548
fineweb,3407,RLB+MatrixPolicy (group-stat),820,5.028809,0.000270,2.524154
fineweb,3407,RLB+MatrixPolicy (group-stat),830,5.018419,0.000269,2.483474
fineweb,3407,RLB+MatrixPolicy (group-stat),840,5.027302,0.000268,2.506517
fineweb,3407,RLB+MatrixPolicy (group-stat),850,5.009909,0.000267,2.525562
fineweb,3407,RLB+MatrixPolicy (group-stat),860,5.027430,0.000266,2.527031
fineweb,3407,RLB+MatrixPolicy (group-stat),870,4.980110,0.000265,2.511863
fineweb,3407,RLB+MatrixPolicy (group-stat),880,4.977091,0.000264,2.529665
fineweb,3407,RLB+MatrixPolicy (group-stat),890,5.004009,0.000263,2.530522
fineweb,3407,RLB+MatrixPolicy (group-stat),900,4.958120,0.000262,2.501020
fineweb,3407,RLB+MatrixPolicy (group-stat),910,4.966159,0.000261,2.510445
fineweb,3407,RLB+MatrixPolicy (group-stat),920,4.928384,0.000260,2.495241
fineweb,3407,RLB+MatrixPolicy (group-stat),930,4.929499,0.000259,2.359236
fineweb,3407,RLB+MatrixPolicy (group-stat),940,4.956933,0.000258,2.497120
fineweb,3407,RLB+MatrixPolicy (group-stat),950,4.919286,0.000257,2.543185
fineweb,3407,RLB+MatrixPolicy (group-stat),960,4.918345,0.000255,2.421689
fineweb,3407,RLB+MatrixPolicy (group-stat),970,4.942040,0.000254,2.372425
fineweb,3407,RLB+MatrixPolicy (group-stat),980,4.905095,0.000253,2.494901
fineweb,3407,RLB+MatrixPolicy (group-stat),990,4.900482,0.000252,2.534659
fineweb,3407,RLB+MatrixPolicy (group-stat),1000,4.880217,0.000251,2.550202
fineweb,3407,RLB+MatrixPolicy (group-stat),1010,4.867702,0.000250,2.528617
fineweb,3407,RLB+MatrixPolicy (group-stat),1020,4.877015,0.000249,2.523288
fineweb,3407,RLB+MatrixPolicy (group-stat),1030,4.875918,0.000247,2.510565
fineweb,3407,RLB+MatrixPolicy (group-stat),1040,4.840538,0.000246,2.527488
fineweb,3407,RLB+MatrixPolicy (group-stat),1050,4.876331,0.000245,2.528500
fineweb,3407,RLB+MatrixPolicy (group-stat),1060,4.858712,0.000244,2.536541
fineweb,3407,RLB+MatrixPolicy (group-stat),1070,4.827773,0.000243,2.421533
fineweb,3407,RLB+MatrixPolicy (group-stat),1080,4.798083,0.000241,2.537864
fineweb,3407,RLB+MatrixPolicy (group-stat),1090,4.823078,0.000240,2.512229
fineweb,3407,RLB+MatrixPolicy (group-stat),1100,4.832414,0.000239,2.481706
fineweb,3407,RLB+MatrixPolicy (group-stat),1110,4.795881,0.000238,2.534800
fineweb,3407,RLB+MatrixPolicy (group-stat),1120,4.813147,0.000236,2.490019
fineweb,3407,RLB+MatrixPolicy (group-stat),1130,4.779951,0.000235,2.504398
fineweb,3407,RLB+MatrixPolicy (group-stat),1140,4.789408,0.000234,2.526000
fineweb,3407,RLB+MatrixPolicy (group-stat),1150,4.756664,0.000233,2.547819
fineweb,3407,RLB+MatrixPolicy (group-stat),1160,4.753798,0.000231,2.527970
fineweb,3407,RLB+MatrixPolicy (group-stat),1170,4.734046,0.000230,2.436487
fineweb,3407,RLB+MatrixPolicy (group-stat),1180,4.750885,0.000229,2.502010
fineweb,3407,RLB+MatrixPolicy (group-stat),1190,4.729773,0.000227,2.476550
fineweb,3407,RLB+MatrixPolicy (group-stat),1200,4.719542,0.000226,2.453694
fineweb,3407,RLB+MatrixPolicy (group-stat),1210,4.729157,0.000225,2.352064
fineweb,3407,RLB+MatrixPolicy (group-stat),1220,4.717200,0.000223,2.527558
fineweb,3407,RLB+MatrixPolicy (group-stat),1230,4.692660,0.000222,2.515601
fineweb,3407,RLB+MatrixPolicy (group-stat),1240,4.726162,0.000221,2.543680
fineweb,3407,RLB+MatrixPolicy (group-stat),1250,4.721591,0.000219,2.475903
fineweb,3407,RLB+MatrixPolicy (group-stat),1260,4.676961,0.000218,2.489515
fineweb,3407,RLB+MatrixPolicy (group-stat),1270,4.688048,0.000217,2.536835
fineweb,3407,RLB+MatrixPolicy (group-stat),1280,4.680048,0.000215,2.507653
fineweb,3407,RLB+MatrixPolicy (group-stat),1290,4.669054,0.000214,2.534908
fineweb,3407,RLB+MatrixPolicy (group-stat),1300,4.679402,0.000212,2.475672
fineweb,3407,RLB+MatrixPolicy (group-stat),1310,4.694238,0.000211,2.460902
fineweb,3407,RLB+MatrixPolicy (group-stat),1320,4.661717,0.000210,2.442487
fineweb,3407,RLB+MatrixPolicy (group-stat),1330,4.675128,0.000208,2.465479
fineweb,3407,RLB+MatrixPolicy (group-stat),1340,4.639517,0.000207,2.422071
fineweb,3407,RLB+MatrixPolicy (group-stat),1350,4.618474,0.000205,2.447315
fineweb,3407,RLB+MatrixPolicy (group-stat),1360,4.662190,0.000204,2.539179
fineweb,3407,RLB+MatrixPolicy (group-stat),1370,4.634396,0.000203,2.529196
fineweb,3407,RLB+MatrixPolicy (group-stat),1380,4.618539,0.000201,2.522046
fineweb,3407,RLB+MatrixPolicy (group-stat),1390,4.600648,0.000200,2.498674
fineweb,3407,RLB+MatrixPolicy (group-stat),1400,4.612484,0.000198,2.549010
fineweb,3407,RLB+MatrixPolicy (group-stat),1410,4.607625,0.000197,2.532819
fineweb,3407,RLB+MatrixPolicy (group-stat),1420,4.610855,0.000195,2.471607
fineweb,3407,RLB+MatrixPolicy (group-stat),1430,4.595052,0.000194,2.515879
fineweb,3407,RLB+MatrixPolicy (group-stat),1440,4.601407,0.000192,2.543092
fineweb,3407,RLB+MatrixPolicy (group-stat),1450,4.593516,0.000191,2.493388
fineweb,3407,RLB+MatrixPolicy (group-stat),1460,4.583093,0.000190,2.430415
fineweb,3407,RLB+MatrixPolicy (group-stat),1470,4.582659,0.000188,2.288483
fineweb,3407,RLB+MatrixPolicy (group-stat),1480,4.584393,0.000187,2.464944
fineweb,3407,RLB+MatrixPolicy (group-stat),1490,4.561819,0.000185,2.493593
fineweb,3407,RLB+MatrixPolicy (group-stat),1500,4.557761,0.000184,2.438392
fineweb,3407,RLB+MatrixPolicy (group-stat),1510,4.539631,0.000182,2.476938
fineweb,3407,RLB+MatrixPolicy (group-stat),1520,4.524599,0.000181,2.463364
fineweb,3407,RLB+MatrixPolicy (group-stat),1530,4.561038,0.000179,2.501728
fineweb,3407,RLB+MatrixPolicy (group-stat),1540,4.524068,0.000178,2.505776
fineweb,3407,RLB+MatrixPolicy (group-stat),1550,4.557892,0.000176,2.505888
fineweb,3407,RLB+MatrixPolicy (group-stat),1560,4.533031,0.000175,2.506719
fineweb,3407,RLB+MatrixPolicy (group-stat),1570,4.523608,0.000173,2.507073
fineweb,3407,RLB+MatrixPolicy (group-stat),1580,4.540185,0.000172,2.505816
fineweb,3407,RLB+MatrixPolicy (group-stat),1590,4.535134,0.000170,2.453796
fineweb,3407,RLB+MatrixPolicy (group-stat),1600,4.547188,0.000169,2.538320
fineweb,3407,RLB+MatrixPolicy (group-stat),1610,4.541821,0.000167,2.521550
fineweb,3407,RLB+MatrixPolicy (group-stat),1620,4.503235,0.000166,2.495354
fineweb,3407,RLB+MatrixPolicy (group-stat),1630,4.493650,0.000164,2.357614
fineweb,3407,RLB+MatrixPolicy (group-stat),1640,4.526463,0.000163,2.505343
fineweb,3407,RLB+MatrixPolicy (group-stat),1650,4.448977,0.000161,2.519411
fineweb,3407,RLB+MatrixPolicy (group-stat),1660,4.511138,0.000160,2.496990
fineweb,3407,RLB+MatrixPolicy (group-stat),1670,4.480522,0.000158,2.481687
fineweb,3407,RLB+MatrixPolicy (group-stat),1680,4.480864,0.000157,2.514581
fineweb,3407,RLB+MatrixPolicy (group-stat),1690,4.495896,0.000155,2.518410
fineweb,3407,RLB+MatrixPolicy (group-stat),1700,4.455991,0.000154,2.479966
fineweb,3407,RLB+MatrixPolicy (group-stat),1710,4.476756,0.000153,2.550700
fineweb,3407,RLB+MatrixPolicy (group-stat),1720,4.469208,0.000151,2.485857
fineweb,3407,RLB+MatrixPolicy (group-stat),1730,4.454298,0.000150,2.498933
fineweb,3407,RLB+MatrixPolicy (group-stat),1740,4.493659,0.000148,2.428659
fineweb,3407,RLB+MatrixPolicy (group-stat),1750,4.475502,0.000147,2.321635
fineweb,3407,RLB+MatrixPolicy (group-stat),1760,4.465400,0.000145,2.488728
fineweb,3407,RLB+MatrixPolicy (group-stat),1770,4.442190,0.000144,2.403048
fineweb,3407,RLB+MatrixPolicy (group-stat),1780,4.427551,0.000142,2.482701
fineweb,3407,RLB+MatrixPolicy (group-stat),1790,4.442109,0.000141,2.501388
fineweb,3407,RLB+MatrixPolicy (group-stat),1800,4.467941,0.000139,2.515017
fineweb,3407,RLB+MatrixPolicy (group-stat),1810,4.464560,0.000138,2.529029
fineweb,3407,RLB+MatrixPolicy (group-stat),1820,4.420517,0.000136,2.441938
fineweb,3407,RLB+MatrixPolicy (group-stat),1830,4.444867,0.000135,2.533531
fineweb,3407,RLB+MatrixPolicy (group-stat),1840,4.440966,0.000133,2.488516
fineweb,3407,RLB+MatrixPolicy (group-stat),1850,4.432847,0.000132,2.486159
fineweb,3407,RLB+MatrixPolicy (group-stat),1860,4.392892,0.000131,2.474881
fineweb,3407,RLB+MatrixPolicy (group-stat),1870,4.416619,0.000129,2.545309
fineweb,3407,RLB+MatrixPolicy (group-stat),1880,4.414965,0.000128,2.455507
fineweb,3407,RLB+MatrixPolicy (group-stat),1890,4.404427,0.000126,2.522679
fineweb,3407,RLB+MatrixPolicy (group-stat),1900,4.424510,0.000125,2.485635
fineweb,3407,RLB+MatrixPolicy (group-stat),1910,4.406078,0.000123,2.523740
fineweb,3407,RLB+MatrixPolicy (group-stat),1920,4.397432,0.000122,2.378056
fineweb,3407,RLB+MatrixPolicy (group-stat),1930,4.414992,0.000121,2.517583
fineweb,3407,RLB+MatrixPolicy (group-stat),1940,4.401309,0.000119,2.547738
fineweb,3407,RLB+MatrixPolicy (group-stat),1950,4.402143,0.000118,2.490263
fineweb,3407,RLB+MatrixPolicy (group-stat),1960,4.388397,0.000116,2.531071
fineweb,3407,RLB+MatrixPolicy (group-stat),1970,4.375853,0.000115,2.515371
fineweb,3407,RLB+MatrixPolicy (group-stat),1980,4.377253,0.000114,2.508218
fineweb,3407,RLB+MatrixPolicy (group-stat),1990,4.390302,0.000112,2.521018
fineweb,3407,RLB+MatrixPolicy (group-stat),2000,4.376107,0.000111,2.522007
fineweb,3407,RLB+MatrixPolicy (group-stat),2010,4.397553,0.000110,2.402718
fineweb,3407,RLB+MatrixPolicy (group-stat),2020,4.394421,0.000108,2.223413
fineweb,3407,RLB+MatrixPolicy (group-stat),2030,4.368337,0.000107,2.450255
fineweb,3407,RLB+MatrixPolicy (group-stat),2040,4.371024,0.000106,2.479531
fineweb,3407,RLB+MatrixPolicy (group-stat),2050,4.364976,0.000104,2.529790
fineweb,3407,RLB+MatrixPolicy (group-stat),2060,4.392970,0.000103,2.350478
fineweb,3407,RLB+MatrixPolicy (group-stat),2070,4.342281,0.000102,2.542714
fineweb,3407,RLB+MatrixPolicy (group-stat),2080,4.350972,0.000100,2.433059
fineweb,3407,RLB+MatrixPolicy (group-stat),2090,4.370842,0.000099,2.489723
fineweb,3407,RLB+MatrixPolicy (group-stat),2100,4.365496,0.000098,2.475198
fineweb,3407,RLB+MatrixPolicy (group-stat),2110,4.344663,0.000096,2.435743
fineweb,3407,RLB+MatrixPolicy (group-stat),2120,4.354996,0.000095,2.497253
fineweb,3407,RLB+MatrixPolicy (group-stat),2130,4.318413,0.000094,2.490715
fineweb,3407,RLB+MatrixPolicy (group-stat),2140,4.339615,0.000093,2.482269
fineweb,3407,RLB+MatrixPolicy (group-stat),2150,4.328623,0.000091,2.524880
fineweb,3407,RLB+MatrixPolicy (group-stat),2160,4.294985,0.000090,2.497247
fineweb,3407,RLB+MatrixPolicy (group-stat),2170,4.361050,0.000089,2.406885
fineweb,3407,RLB+MatrixPolicy (group-stat),2180,4.311613,0.000088,2.492998
fineweb,3407,RLB+MatrixPolicy (group-stat),2190,4.336664,0.000086,2.500339
fineweb,3407,RLB+MatrixPolicy (group-stat),2200,4.318452,0.000085,2.478411
fineweb,3407,RLB+MatrixPolicy (group-stat),2210,4.331434,0.000084,2.459002
fineweb,3407,RLB+MatrixPolicy (group-stat),2220,4.286669,0.000083,2.524566
fineweb,3407,RLB+MatrixPolicy (group-stat),2230,4.351756,0.000082,2.441800
fineweb,3407,RLB+MatrixPolicy (group-stat),2240,4.332486,0.000080,2.505908
fineweb,3407,RLB+MatrixPolicy (group-stat),2250,4.319538,0.000079,2.410552
fineweb,3407,RLB+MatrixPolicy (group-stat),2260,4.310442,0.000078,2.467692
fineweb,3407,RLB+MatrixPolicy (group-stat),2270,4.294924,0.000077,2.362231
fineweb,3407,RLB+MatrixPolicy (group-stat),2280,4.305726,0.000076,2.486273
fineweb,3407,RLB+MatrixPolicy (group-stat),2290,4.335866,0.000075,2.536907
fineweb,3407,RLB+MatrixPolicy (group-stat),2300,4.309538,0.000074,2.463623
fineweb,3407,RLB+MatrixPolicy (group-stat),2310,4.289952,0.000073,2.411263
fineweb,3407,RLB+MatrixPolicy (group-stat),2320,4.277017,0.000072,2.452771
fineweb,3407,RLB+MatrixPolicy (group-stat),2330,4.272393,0.000070,2.559707
fineweb,3407,RLB+MatrixPolicy (group-stat),2340,4.292670,0.000069,2.455300
fineweb,3407,RLB+MatrixPolicy (group-stat),2350,4.301274,0.000068,2.424696
fineweb,3407,RLB+MatrixPolicy (group-stat),2360,4.291535,0.000067,2.508724
fineweb,3407,RLB+MatrixPolicy (group-stat),2370,4.279971,0.000066,2.437649
fineweb,3407,RLB+MatrixPolicy (group-stat),2380,4.284515,0.000065,2.430811
fineweb,3407,RLB+MatrixPolicy (group-stat),2390,4.265586,0.000064,2.456384
fineweb,3407,RLB+MatrixPolicy (group-stat),2400,4.245513,0.000063,2.499284
fineweb,3407,RLB+MatrixPolicy (group-stat),2410,4.280804,0.000062,2.469132
fineweb,3407,RLB+MatrixPolicy (group-stat),2420,4.288388,0.000061,2.561127
fineweb,3407,RLB+MatrixPolicy (group-stat),2430,4.309606,0.000060,2.527054
fineweb,3407,RLB+MatrixPolicy (group-stat),2440,4.289141,0.000059,2.551588
fineweb,3407,RLB+MatrixPolicy (group-stat),2450,4.256039,0.000059,2.429721
fineweb,3407,RLB+MatrixPolicy (group-stat),2460,4.288850,0.000058,2.501555
fineweb,3407,RLB+MatrixPolicy (group-stat),2470,4.271455,0.000057,2.503810
fineweb,3407,RLB+MatrixPolicy (group-stat),2480,4.252314,0.000056,2.500239
fineweb,3407,RLB+MatrixPolicy (group-stat),2490,4.265220,0.000055,2.458485
fineweb,3407,RLB+MatrixPolicy (group-stat),2500,4.262202,0.000054,2.419671
fineweb,3407,RLB+MatrixPolicy (group-stat),2510,4.247671,0.000053,2.405273
fineweb,3407,RLB+MatrixPolicy (group-stat),2520,4.238062,0.000052,2.421921
fineweb,3407,RLB+MatrixPolicy (group-stat),2530,4.277115,0.000052,2.180345
fineweb,3407,RLB+MatrixPolicy (group-stat),2540,4.249162,0.000051,2.457446
fineweb,3407,RLB+MatrixPolicy (group-stat),2550,4.241391,0.000050,2.544136
fineweb,3407,RLB+MatrixPolicy (group-stat),2560,4.259194,0.000049,2.517520
fineweb,3407,RLB+MatrixPolicy (group-stat),2570,4.247916,0.000049,2.490805
fineweb,3407,RLB+MatrixPolicy (group-stat),2580,4.263347,0.000048,2.507687
fineweb,3407,RLB+MatrixPolicy (group-stat),2590,4.248340,0.000047,2.511278
fineweb,3407,RLB+MatrixPolicy (group-stat),2600,4.252600,0.000046,2.543166
fineweb,3407,RLB+MatrixPolicy (group-stat),2610,4.259121,0.000046,2.494226
fineweb,3407,RLB+MatrixPolicy (group-stat),2620,4.234161,0.000045,2.471508
fineweb,3407,RLB+MatrixPolicy (group-stat),2630,4.243468,0.000044,2.477410
fineweb,3407,RLB+MatrixPolicy (group-stat),2640,4.229899,0.000044,2.395613
fineweb,3407,RLB+MatrixPolicy (group-stat),2650,4.233464,0.000043,2.423782
fineweb,3407,RLB+MatrixPolicy (group-stat),2660,4.231062,0.000042,2.502377
fineweb,3407,RLB+MatrixPolicy (group-stat),2670,4.220139,0.000042,2.469128
fineweb,3407,RLB+MatrixPolicy (group-stat),2680,4.202877,0.000041,2.500704
fineweb,3407,RLB+MatrixPolicy (group-stat),2690,4.220819,0.000041,2.480629
fineweb,3407,RLB+MatrixPolicy (group-stat),2700,4.221636,0.000040,2.517385
fineweb,3407,RLB+MatrixPolicy (group-stat),2710,4.221763,0.000039,2.545094
fineweb,3407,RLB+MatrixPolicy (group-stat),2720,4.235647,0.000039,2.508970
fineweb,3407,RLB+MatrixPolicy (group-stat),2730,4.271251,0.000038,2.531518
fineweb,3407,RLB+MatrixPolicy (group-stat),2740,4.217641,0.000038,2.516342
fineweb,3407,RLB+MatrixPolicy (group-stat),2750,4.222370,0.000037,2.494879
fineweb,3407,RLB+MatrixPolicy (group-stat),2760,4.217646,0.000037,2.491409
fineweb,3407,RLB+MatrixPolicy (group-stat),2770,4.230836,0.000036,2.381531
fineweb,3407,RLB+MatrixPolicy (group-stat),2780,4.214323,0.000036,2.392793
fineweb,3407,RLB+MatrixPolicy (group-stat),2790,4.219432,0.000036,2.352949
fineweb,3407,RLB+MatrixPolicy (group-stat),2800,4.206239,0.000035,2.239408
fineweb,3407,RLB+MatrixPolicy (group-stat),2810,4.250636,0.000035,2.439974
fineweb,3407,RLB+MatrixPolicy (group-stat),2820,4.221439,0.000034,2.442766
fineweb,3407,RLB+MatrixPolicy (group-stat),2830,4.187129,0.000034,2.495002
fineweb,3407,RLB+MatrixPolicy (group-stat),2840,4.211949,0.000034,2.488761
fineweb,3407,RLB+MatrixPolicy (group-stat),2850,4.228456,0.000033,2.529262
fineweb,3407,RLB+MatrixPolicy (group-stat),2860,4.230858,0.000033,2.517082
fineweb,3407,RLB+MatrixPolicy (group-stat),2870,4.204650,0.000033,2.490476
fineweb,3407,RLB+MatrixPolicy (group-stat),2880,4.211643,0.000032,2.509433
fineweb,3407,RLB+MatrixPolicy (group-stat),2890,4.216729,0.000032,2.503170
fineweb,3407,RLB+MatrixPolicy (group-stat),2900,4.242509,0.000032,2.530702
fineweb,3407,RLB+MatrixPolicy (group-stat),2910,4.207094,0.000032,2.531934
fineweb,3407,RLB+MatrixPolicy (group-stat),2920,4.233724,0.000031,2.438014
fineweb,3407,RLB+MatrixPolicy (group-stat),2930,4.192257,0.000031,2.331059
fineweb,3407,RLB+MatrixPolicy (group-stat),2940,4.224674,0.000031,2.483248
fineweb,3407,RLB+MatrixPolicy (group-stat),2950,4.242404,0.000031,2.480469
fineweb,3407,RLB+MatrixPolicy (group-stat),2960,4.196104,0.000031,2.437666
fineweb,3407,RLB+MatrixPolicy (group-stat),2970,4.213123,0.000031,2.515801
fineweb,3407,RLB+MatrixPolicy (group-stat),2980,4.213110,0.000030,2.509595
fineweb,3407,RLB+MatrixPolicy (group-stat),2990,4.196443,0.000030,2.513102
fineweb,3407,RLB+MatrixPolicy (group-stat),3000,4.221162,0.000030,2.532599
fineweb,3407,RLB+MatrixPolicy (group-stat),3010,4.212991,0.000030,2.518657
fineweb,3407,RLB+MatrixPolicy (group-stat),3020,4.186351,0.000030,2.549240
fineweb,3407,RLB+MatrixPolicy (group-stat),3030,4.184969,0.000030,2.521855
fineweb,3407,RLB+MatrixPolicy (group-stat),3040,4.197497,0.000030,2.538522
fineweb,3407,RLB+MatrixPolicy (group-stat),3050,4.187827,0.000030,2.461215
fineweb_edu,1337,SiLU+AdamW,1,10.984364,0.000001,2.168088
fineweb_edu,1337,SiLU+AdamW,10,10.836667,0.000015,0.781566
fineweb_edu,1337,SiLU+AdamW,20,10.103221,0.000030,0.629677
fineweb_edu,1337,SiLU+AdamW,30,9.516455,0.000045,0.629895
fineweb_edu,1337,SiLU+AdamW,40,9.158712,0.000060,0.630832
fineweb_edu,1337,SiLU+AdamW,50,8.744091,0.000075,0.628341
fineweb_edu,1337,SiLU+AdamW,60,8.310430,0.000090,0.629760
fineweb_edu,1337,SiLU+AdamW,70,7.933983,0.000105,0.628250
fineweb_edu,1337,SiLU+AdamW,80,7.691475,0.000120,0.629430
fineweb_edu,1337,SiLU+AdamW,90,7.554691,0.000135,0.630488
fineweb_edu,1337,SiLU+AdamW,100,7.411222,0.000150,0.634659
fineweb_edu,1337,SiLU+AdamW,110,7.289407,0.000165,0.633794
fineweb_edu,1337,SiLU+AdamW,120,7.175922,0.000180,0.633183
fineweb_edu,1337,SiLU+AdamW,130,7.066742,0.000195,0.628349
fineweb_edu,1337,SiLU+AdamW,140,6.925028,0.000210,0.631327
fineweb_edu,1337,SiLU+AdamW,150,6.829852,0.000225,0.628083
fineweb_edu,1337,SiLU+AdamW,160,6.713402,0.000240,0.627875
fineweb_edu,1337,SiLU+AdamW,170,6.627257,0.000255,0.626290
fineweb_edu,1337,SiLU+AdamW,180,6.542632,0.000270,0.622363
fineweb_edu,1337,SiLU+AdamW,190,6.458849,0.000285,0.625473
fineweb_edu,1337,SiLU+AdamW,200,6.406872,0.000300,0.621060
fineweb_edu,1337,SiLU+AdamW,210,6.343522,0.000300,0.621166
fineweb_edu,1337,SiLU+AdamW,220,6.284345,0.000300,0.619990
fineweb_edu,1337,SiLU+AdamW,230,6.201835,0.000300,0.621974
fineweb_edu,1337,SiLU+AdamW,240,6.168336,0.000300,0.623933
fineweb_edu,1337,SiLU+AdamW,250,6.120581,0.000300,0.623998
fineweb_edu,1337,SiLU+AdamW,260,6.066393,0.000300,0.625984
fineweb_edu,1337,SiLU+AdamW,270,6.016735,0.000300,0.625456
fineweb_edu,1337,SiLU+AdamW,280,5.980718,0.000299,0.624799
fineweb_edu,1337,SiLU+AdamW,290,5.941686,0.000299,0.622733
fineweb_edu,1337,SiLU+AdamW,300,5.891622,0.000299,0.624595
fineweb_edu,1337,SiLU+AdamW,310,5.890350,0.000299,0.623420
fineweb_edu,1337,SiLU+AdamW,320,5.832746,0.000299,0.625708
fineweb_edu,1337,SiLU+AdamW,330,5.811955,0.000299,0.623735
fineweb_edu,1337,SiLU+AdamW,340,5.760157,0.000298,0.624941
