budget_tokens,dataset,seed,target_loss,baseline,method,baseline_hit,method_hit,baseline_first_hit_step,method_first_hit_step,baseline_first_hit_tokens,method_first_hit_tokens,baseline_first_hit_ppl,method_first_hit_ppl,baseline_target_hit_minutes,method_target_hit_minutes,delta_method_minus_baseline_tokens,delta_method_minus_baseline_steps,delta_method_minus_baseline_tokens_percent,delta_method_minus_baseline_hit_minutes,baseline_total_minutes,method_total_minutes,delta_method_minus_baseline_total_minutes,baseline_final_val_loss,method_final_val_loss,delta_method_minus_baseline_final_loss,baseline_slurm_node,method_slurm_node,baseline_restart_count,method_restart_count
300000000,dolma_sample,1337,4.00,full,role_depth_v5,1,1,4900,4850,160563200,158924800,54.408,54.457,34.438,37.084,-1638400,-50,-0.010204,2.646,68.176,73.708,5.532,3.811364,3.808551,-0.002813,,damle-compute-01,,0
300000000,dolma_sample,1337,4.00,full,role_depth_v6,1,1,4900,4750,160563200,155648000,54.408,54.563,34.438,32.287,-4915200,-150,-0.030612,-2.151,68.176,65.601,-2.575,3.811364,3.811494,0.000130,,elor-compute-01,,0
300000000,dolma_sample,1337,4.00,no_role_depth,full,1,1,4750,4900,155648000,160563200,54.585,54.408,31.519,34.438,4915200,150,0.031579,2.919,64.234,68.176,3.942,3.813376,3.811364,-0.002012,seo-compute-01,,0,
300000000,dolma_sample,1337,4.00,no_role_depth,role_depth_v2,1,1,4750,4900,155648000,160563200,54.585,54.387,31.519,31.476,4915200,150,0.031579,-0.043,64.234,62.220,-2.014,3.813376,3.807139,-0.006237,seo-compute-01,elor-compute-01,0,2
300000000,dolma_sample,1337,4.00,no_role_depth,role_depth_v3,1,1,4750,4850,155648000,158924800,54.585,54.504,31.519,36.389,3276800,100,0.021053,4.870,64.234,72.379,8.145,3.813376,3.815201,0.001825,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,4.00,no_role_depth,role_depth_v4,1,1,4750,4850,155648000,158924800,54.585,54.303,31.519,38.051,3276800,100,0.021053,6.532,64.234,75.421,11.187,3.813376,3.809066,-0.004310,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,4.00,no_role_depth,role_depth_v5,1,1,4750,4850,155648000,158924800,54.585,54.457,31.519,37.084,3276800,100,0.021053,5.565,64.234,73.708,9.474,3.813376,3.808551,-0.004825,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,1337,4.00,no_role_depth,role_depth_v6,1,1,4750,4750,155648000,155648000,54.585,54.563,31.519,32.287,0,0,0.000000,0.768,64.234,65.601,1.367,3.813376,3.811494,-0.001882,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,1337,3.95,full,no_role_depth,1,1,5600,5550,183500800,181862400,51.824,51.704,39.357,36.827,-1638400,-50,-0.008929,-2.530,68.176,64.234,-3.942,3.811364,3.813376,0.002012,,seo-compute-01,,0
300000000,dolma_sample,1337,3.95,full,role_depth_v2,1,1,5600,5600,183500800,183500800,51.824,51.771,39.357,35.972,0,0,0.000000,-3.385,68.176,62.220,-5.956,3.811364,3.807139,-0.004225,,elor-compute-01,,2
300000000,dolma_sample,1337,3.95,full,role_depth_v3,1,1,5600,5550,183500800,181862400,51.824,51.804,39.357,41.641,-1638400,-50,-0.008929,2.283,68.176,72.379,4.203,3.811364,3.815201,0.003837,,badfellow,,0
300000000,dolma_sample,1337,3.95,full,role_depth_v4,1,1,5600,5500,183500800,180224000,51.824,51.932,39.357,43.151,-3276800,-100,-0.017857,3.793,68.176,75.421,7.245,3.811364,3.809066,-0.002298,,badfellow,,0
300000000,dolma_sample,1337,3.95,full,role_depth_v5,1,1,5600,5500,183500800,180224000,51.824,51.867,39.357,42.054,-3276800,-100,-0.017857,2.697,68.176,73.708,5.532,3.811364,3.808551,-0.002813,,damle-compute-01,,0
300000000,dolma_sample,1337,3.95,full,role_depth_v6,1,1,5600,5500,183500800,180224000,51.824,51.774,39.357,37.385,-3276800,-100,-0.017857,-1.973,68.176,65.601,-2.575,3.811364,3.811494,0.000130,,elor-compute-01,,0
300000000,dolma_sample,1337,3.95,no_role_depth,full,1,1,5550,5600,181862400,183500800,51.704,51.824,36.827,39.357,1638400,50,0.009009,2.530,64.234,68.176,3.942,3.813376,3.811364,-0.002012,seo-compute-01,,0,
300000000,dolma_sample,1337,3.95,no_role_depth,role_depth_v2,1,1,5550,5600,181862400,183500800,51.704,51.771,36.827,35.972,1638400,50,0.009009,-0.855,64.234,62.220,-2.014,3.813376,3.807139,-0.006237,seo-compute-01,elor-compute-01,0,2
300000000,dolma_sample,1337,3.95,no_role_depth,role_depth_v3,1,1,5550,5550,181862400,181862400,51.704,51.804,36.827,41.641,0,0,0.000000,4.814,64.234,72.379,8.145,3.813376,3.815201,0.001825,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.95,no_role_depth,role_depth_v4,1,1,5550,5500,181862400,180224000,51.704,51.932,36.827,43.151,-1638400,-50,-0.009009,6.323,64.234,75.421,11.187,3.813376,3.809066,-0.004310,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.95,no_role_depth,role_depth_v5,1,1,5550,5500,181862400,180224000,51.704,51.867,36.827,42.054,-1638400,-50,-0.009009,5.227,64.234,73.708,9.474,3.813376,3.808551,-0.004825,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,1337,3.95,no_role_depth,role_depth_v6,1,1,5550,5500,181862400,180224000,51.704,51.774,36.827,37.385,-1638400,-50,-0.009009,0.558,64.234,65.601,1.367,3.813376,3.811494,-0.001882,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,1337,3.90,full,no_role_depth,1,1,6400,6400,209715200,209715200,49.263,49.223,44.980,42.468,0,0,0.000000,-2.512,68.176,64.234,-3.942,3.811364,3.813376,0.002012,,seo-compute-01,,0
300000000,dolma_sample,1337,3.90,full,role_depth_v2,1,1,6400,6400,209715200,209715200,49.263,49.236,44.980,41.111,0,0,0.000000,-3.869,68.176,62.220,-5.956,3.811364,3.807139,-0.004225,,elor-compute-01,,2
300000000,dolma_sample,1337,3.90,full,role_depth_v3,1,1,6400,6400,209715200,209715200,49.263,49.299,44.980,48.018,0,0,0.000000,3.038,68.176,72.379,4.203,3.811364,3.815201,0.003837,,badfellow,,0
300000000,dolma_sample,1337,3.90,full,role_depth_v4,1,1,6400,6350,209715200,208076800,49.263,49.352,44.980,49.819,-1638400,-50,-0.007812,4.839,68.176,75.421,7.245,3.811364,3.809066,-0.002298,,badfellow,,0
300000000,dolma_sample,1337,3.90,full,role_depth_v5,1,1,6400,6350,209715200,208076800,49.263,49.400,44.980,48.554,-1638400,-50,-0.007812,3.574,68.176,73.708,5.532,3.811364,3.808551,-0.002813,,damle-compute-01,,0
300000000,dolma_sample,1337,3.90,full,role_depth_v6,1,1,6400,6350,209715200,208076800,49.263,49.378,44.980,43.163,-1638400,-50,-0.007812,-1.817,68.176,65.601,-2.575,3.811364,3.811494,0.000130,,elor-compute-01,,0
300000000,dolma_sample,1337,3.90,no_role_depth,full,1,1,6400,6400,209715200,209715200,49.223,49.263,42.468,44.980,0,0,0.000000,2.512,64.234,68.176,3.942,3.813376,3.811364,-0.002012,seo-compute-01,,0,
300000000,dolma_sample,1337,3.90,no_role_depth,role_depth_v2,1,1,6400,6400,209715200,209715200,49.223,49.236,42.468,41.111,0,0,0.000000,-1.356,64.234,62.220,-2.014,3.813376,3.807139,-0.006237,seo-compute-01,elor-compute-01,0,2
300000000,dolma_sample,1337,3.90,no_role_depth,role_depth_v3,1,1,6400,6400,209715200,209715200,49.223,49.299,42.468,48.018,0,0,0.000000,5.551,64.234,72.379,8.145,3.813376,3.815201,0.001825,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.90,no_role_depth,role_depth_v4,1,1,6400,6350,209715200,208076800,49.223,49.352,42.468,49.819,-1638400,-50,-0.007812,7.352,64.234,75.421,11.187,3.813376,3.809066,-0.004310,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.90,no_role_depth,role_depth_v5,1,1,6400,6350,209715200,208076800,49.223,49.400,42.468,48.554,-1638400,-50,-0.007812,6.086,64.234,73.708,9.474,3.813376,3.808551,-0.004825,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,1337,3.90,no_role_depth,role_depth_v6,1,1,6400,6350,209715200,208076800,49.223,49.378,42.468,43.163,-1638400,-50,-0.007812,0.695,64.234,65.601,1.367,3.813376,3.811494,-0.001882,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,1337,3.85,full,no_role_depth,1,1,7550,7550,247398400,247398400,46.957,46.958,53.062,50.098,0,0,0.000000,-2.964,68.176,64.234,-3.942,3.811364,3.813376,0.002012,,seo-compute-01,,0
300000000,dolma_sample,1337,3.85,full,role_depth_v2,1,1,7550,7450,247398400,244121600,46.957,46.981,53.062,47.856,-3276800,-100,-0.013245,-5.206,68.176,62.220,-5.956,3.811364,3.807139,-0.004225,,elor-compute-01,,2
300000000,dolma_sample,1337,3.85,full,role_depth_v3,1,1,7550,7600,247398400,249036800,46.957,46.941,53.062,57.022,1638400,50,0.006623,3.959,68.176,72.379,4.203,3.811364,3.815201,0.003837,,badfellow,,0
300000000,dolma_sample,1337,3.85,full,role_depth_v4,1,1,7550,7450,247398400,244121600,46.957,46.950,53.062,58.449,-3276800,-100,-0.013245,5.387,68.176,75.421,7.245,3.811364,3.809066,-0.002298,,badfellow,,0
300000000,dolma_sample,1337,3.85,full,role_depth_v5,1,1,7550,7400,247398400,242483200,46.957,46.993,53.062,56.582,-4915200,-150,-0.019868,3.520,68.176,73.708,5.532,3.811364,3.808551,-0.002813,,damle-compute-01,,0
300000000,dolma_sample,1337,3.85,full,role_depth_v6,1,1,7550,7450,247398400,244121600,46.957,46.951,53.062,50.639,-3276800,-100,-0.013245,-2.423,68.176,65.601,-2.575,3.811364,3.811494,0.000130,,elor-compute-01,,0
300000000,dolma_sample,1337,3.85,no_role_depth,full,1,1,7550,7550,247398400,247398400,46.958,46.957,50.098,53.062,0,0,0.000000,2.964,64.234,68.176,3.942,3.813376,3.811364,-0.002012,seo-compute-01,,0,
300000000,dolma_sample,1337,3.85,no_role_depth,role_depth_v2,1,1,7550,7450,247398400,244121600,46.958,46.981,50.098,47.856,-3276800,-100,-0.013245,-2.243,64.234,62.220,-2.014,3.813376,3.807139,-0.006237,seo-compute-01,elor-compute-01,0,2
300000000,dolma_sample,1337,3.85,no_role_depth,role_depth_v3,1,1,7550,7600,247398400,249036800,46.958,46.941,50.098,57.022,1638400,50,0.006623,6.923,64.234,72.379,8.145,3.813376,3.815201,0.001825,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.85,no_role_depth,role_depth_v4,1,1,7550,7450,247398400,244121600,46.958,46.950,50.098,58.449,-3276800,-100,-0.013245,8.351,64.234,75.421,11.187,3.813376,3.809066,-0.004310,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.85,no_role_depth,role_depth_v5,1,1,7550,7400,247398400,242483200,46.958,46.993,50.098,56.582,-4915200,-150,-0.019868,6.484,64.234,73.708,9.474,3.813376,3.808551,-0.004825,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,1337,3.85,no_role_depth,role_depth_v6,1,1,7550,7450,247398400,244121600,46.958,46.951,50.098,50.639,-3276800,-100,-0.013245,0.541,64.234,65.601,1.367,3.813376,3.811494,-0.001882,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,1337,3.82,full,no_role_depth,1,1,8600,8700,281804800,285081600,45.592,45.589,60.442,57.729,3276800,100,0.011628,-2.712,68.176,64.234,-3.942,3.811364,3.813376,0.002012,,seo-compute-01,,0
300000000,dolma_sample,1337,3.82,full,role_depth_v2,1,1,8600,8550,281804800,280166400,45.592,45.588,60.442,54.922,-1638400,-50,-0.005814,-5.520,68.176,62.220,-5.956,3.811364,3.807139,-0.004225,,elor-compute-01,,2
300000000,dolma_sample,1337,3.82,full,role_depth_v3,1,1,8600,8800,281804800,288358400,45.592,45.558,60.442,66.025,6553600,200,0.023256,5.583,68.176,72.379,4.203,3.811364,3.815201,0.003837,,badfellow,,0
300000000,dolma_sample,1337,3.82,full,role_depth_v4,1,1,8600,8550,281804800,280166400,45.592,45.555,60.442,67.080,-1638400,-50,-0.005814,6.638,68.176,75.421,7.245,3.811364,3.809066,-0.002298,,badfellow,,0
300000000,dolma_sample,1337,3.82,full,role_depth_v5,1,1,8600,8550,281804800,280166400,45.592,45.567,60.442,65.375,-1638400,-50,-0.005814,4.933,68.176,73.708,5.532,3.811364,3.808551,-0.002813,,damle-compute-01,,0
300000000,dolma_sample,1337,3.82,full,role_depth_v6,1,1,8600,8600,281804800,281804800,45.592,45.528,60.442,58.456,0,0,0.000000,-1.985,68.176,65.601,-2.575,3.811364,3.811494,0.000130,,elor-compute-01,,0
300000000,dolma_sample,1337,3.82,no_role_depth,full,1,1,8700,8600,285081600,281804800,45.589,45.592,57.729,60.442,-3276800,-100,-0.011494,2.712,64.234,68.176,3.942,3.813376,3.811364,-0.002012,seo-compute-01,,0,
300000000,dolma_sample,1337,3.82,no_role_depth,role_depth_v2,1,1,8700,8550,285081600,280166400,45.589,45.588,57.729,54.922,-4915200,-150,-0.017241,-2.807,64.234,62.220,-2.014,3.813376,3.807139,-0.006237,seo-compute-01,elor-compute-01,0,2
300000000,dolma_sample,1337,3.82,no_role_depth,role_depth_v3,1,1,8700,8800,285081600,288358400,45.589,45.558,57.729,66.025,3276800,100,0.011494,8.296,64.234,72.379,8.145,3.813376,3.815201,0.001825,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.82,no_role_depth,role_depth_v4,1,1,8700,8550,285081600,280166400,45.589,45.555,57.729,67.080,-4915200,-150,-0.017241,9.350,64.234,75.421,11.187,3.813376,3.809066,-0.004310,seo-compute-01,badfellow,0,0
300000000,dolma_sample,1337,3.82,no_role_depth,role_depth_v5,1,1,8700,8550,285081600,280166400,45.589,45.567,57.729,65.375,-4915200,-150,-0.017241,7.646,64.234,73.708,9.474,3.813376,3.808551,-0.004825,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,1337,3.82,no_role_depth,role_depth_v6,1,1,8700,8600,285081600,281804800,45.589,45.528,57.729,58.456,-3276800,-100,-0.011494,0.727,64.234,65.601,1.367,3.813376,3.811494,-0.001882,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,2027,4.20,full,no_role_depth,1,1,2900,2850,95027200,93388800,66.464,66.348,18.711,18.885,-1638400,-50,-0.017241,0.174,62.471,64.146,1.674,3.809262,3.813421,0.004159,,seo-compute-01,,0
300000000,dolma_sample,2027,4.20,full,role_depth_v2,1,1,2900,2900,95027200,95027200,66.464,66.300,18.711,18.747,0,0,0.000000,0.035,62.471,62.542,0.071,3.809262,3.806386,-0.002876,,seo-compute-01,,0
300000000,dolma_sample,2027,4.20,full,role_depth_v3,1,1,2900,2850,95027200,93388800,66.464,66.458,18.711,18.511,-1638400,-50,-0.017241,-0.200,62.471,63.090,0.618,3.809262,3.817363,0.008101,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.20,full,role_depth_v4,1,1,2900,2850,95027200,93388800,66.464,66.543,18.711,18.972,-1638400,-50,-0.017241,0.261,62.471,64.461,1.990,3.809262,3.808569,-0.000693,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.20,full,role_depth_v5,1,1,2900,2900,95027200,95027200,66.464,66.295,18.711,19.577,0,0,0.000000,0.865,62.471,65.159,2.687,3.809262,3.809182,-0.000080,,elor-compute-01,,0
300000000,dolma_sample,2027,4.20,full,role_depth_v6,1,1,2900,2850,95027200,93388800,66.464,66.369,18.711,22.371,-1638400,-50,-0.017241,3.660,62.471,75.559,13.088,3.809262,3.811792,0.002530,,damle-compute-01,,0
300000000,dolma_sample,2027,4.20,no_role_depth,full,1,1,2850,2900,93388800,95027200,66.348,66.464,18.885,18.711,1638400,50,0.017544,-0.174,64.146,62.471,-1.674,3.813421,3.809262,-0.004159,seo-compute-01,,0,
300000000,dolma_sample,2027,4.20,no_role_depth,role_depth_v2,1,1,2850,2900,93388800,95027200,66.348,66.300,18.885,18.747,1638400,50,0.017544,-0.139,64.146,62.542,-1.604,3.813421,3.806386,-0.007035,seo-compute-01,seo-compute-01,0,0
300000000,dolma_sample,2027,4.20,no_role_depth,role_depth_v3,1,1,2850,2850,93388800,93388800,66.348,66.458,18.885,18.511,0,0,0.000000,-0.374,64.146,63.090,-1.056,3.813421,3.817363,0.003942,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.20,no_role_depth,role_depth_v4,1,1,2850,2850,93388800,93388800,66.348,66.543,18.885,18.972,0,0,0.000000,0.087,64.146,64.461,0.315,3.813421,3.808569,-0.004852,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.20,no_role_depth,role_depth_v5,1,1,2850,2900,93388800,95027200,66.348,66.295,18.885,19.577,1638400,50,0.017544,0.691,64.146,65.159,1.013,3.813421,3.809182,-0.004239,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,2027,4.20,no_role_depth,role_depth_v6,1,1,2850,2850,93388800,93388800,66.348,66.369,18.885,22.371,0,0,0.000000,3.486,64.146,75.559,11.413,3.813421,3.811792,-0.001629,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,2027,4.10,full,no_role_depth,1,1,3750,3650,122880000,119603200,60.260,60.030,24.196,24.186,-3276800,-100,-0.026667,-0.010,62.471,64.146,1.674,3.809262,3.813421,0.004159,,seo-compute-01,,0
300000000,dolma_sample,2027,4.10,full,role_depth_v2,1,1,3750,3800,122880000,124518400,60.260,60.013,24.196,24.564,1638400,50,0.013333,0.369,62.471,62.542,0.071,3.809262,3.806386,-0.002876,,seo-compute-01,,0
300000000,dolma_sample,2027,4.10,full,role_depth_v3,1,1,3750,3650,122880000,119603200,60.260,60.308,24.196,23.708,-3276800,-100,-0.026667,-0.488,62.471,63.090,0.618,3.809262,3.817363,0.008101,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.10,full,role_depth_v4,1,1,3750,3650,122880000,119603200,60.260,60.242,24.196,24.298,-3276800,-100,-0.026667,0.102,62.471,64.461,1.990,3.809262,3.808569,-0.000693,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.10,full,role_depth_v5,1,1,3750,3700,122880000,121241600,60.260,60.236,24.196,24.977,-1638400,-50,-0.013333,0.781,62.471,65.159,2.687,3.809262,3.809182,-0.000080,,elor-compute-01,,0
300000000,dolma_sample,2027,4.10,full,role_depth_v6,1,1,3750,3650,122880000,119603200,60.260,59.945,24.196,28.651,-3276800,-100,-0.026667,4.455,62.471,75.559,13.088,3.809262,3.811792,0.002530,,damle-compute-01,,0
300000000,dolma_sample,2027,4.10,no_role_depth,full,1,1,3650,3750,119603200,122880000,60.030,60.260,24.186,24.196,3276800,100,0.027397,0.010,64.146,62.471,-1.674,3.813421,3.809262,-0.004159,seo-compute-01,,0,
300000000,dolma_sample,2027,4.10,no_role_depth,role_depth_v2,1,1,3650,3800,119603200,124518400,60.030,60.013,24.186,24.564,4915200,150,0.041096,0.378,64.146,62.542,-1.604,3.813421,3.806386,-0.007035,seo-compute-01,seo-compute-01,0,0
300000000,dolma_sample,2027,4.10,no_role_depth,role_depth_v3,1,1,3650,3650,119603200,119603200,60.030,60.308,24.186,23.708,0,0,0.000000,-0.479,64.146,63.090,-1.056,3.813421,3.817363,0.003942,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.10,no_role_depth,role_depth_v4,1,1,3650,3650,119603200,119603200,60.030,60.242,24.186,24.298,0,0,0.000000,0.111,64.146,64.461,0.315,3.813421,3.808569,-0.004852,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.10,no_role_depth,role_depth_v5,1,1,3650,3700,119603200,121241600,60.030,60.236,24.186,24.977,1638400,50,0.013699,0.791,64.146,65.159,1.013,3.813421,3.809182,-0.004239,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,2027,4.10,no_role_depth,role_depth_v6,1,1,3650,3650,119603200,119603200,60.030,59.945,24.186,28.651,0,0,0.000000,4.464,64.146,75.559,11.413,3.813421,3.811792,-0.001629,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,2027,4.00,full,no_role_depth,1,1,4850,4750,158924800,155648000,54.391,54.484,31.293,31.475,-3276800,-100,-0.020619,0.182,62.471,64.146,1.674,3.809262,3.813421,0.004159,,seo-compute-01,,0
300000000,dolma_sample,2027,4.00,full,role_depth_v2,1,1,4850,4850,158924800,158924800,54.391,54.402,31.293,31.352,0,0,0.000000,0.059,62.471,62.542,0.071,3.809262,3.806386,-0.002876,,seo-compute-01,,0
300000000,dolma_sample,2027,4.00,full,role_depth_v3,1,1,4850,4800,158924800,157286400,54.391,54.558,31.293,31.177,-1638400,-50,-0.010309,-0.116,62.471,63.090,0.618,3.809262,3.817363,0.008101,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.00,full,role_depth_v4,1,1,4850,4750,158924800,155648000,54.391,54.589,31.293,31.620,-3276800,-100,-0.020619,0.327,62.471,64.461,1.990,3.809262,3.808569,-0.000693,,zabih-compute-01,,0
300000000,dolma_sample,2027,4.00,full,role_depth_v5,1,1,4850,4750,158924800,155648000,54.391,54.504,31.293,32.065,-3276800,-100,-0.020619,0.772,62.471,65.159,2.687,3.809262,3.809182,-0.000080,,elor-compute-01,,0
300000000,dolma_sample,2027,4.00,full,role_depth_v6,1,1,4850,4750,158924800,155648000,54.391,54.344,31.293,37.285,-3276800,-100,-0.020619,5.992,62.471,75.559,13.088,3.809262,3.811792,0.002530,,damle-compute-01,,0
300000000,dolma_sample,2027,4.00,no_role_depth,full,1,1,4750,4850,155648000,158924800,54.484,54.391,31.475,31.293,3276800,100,0.021053,-0.182,64.146,62.471,-1.674,3.813421,3.809262,-0.004159,seo-compute-01,,0,
300000000,dolma_sample,2027,4.00,no_role_depth,role_depth_v2,1,1,4750,4850,155648000,158924800,54.484,54.402,31.475,31.352,3276800,100,0.021053,-0.123,64.146,62.542,-1.604,3.813421,3.806386,-0.007035,seo-compute-01,seo-compute-01,0,0
300000000,dolma_sample,2027,4.00,no_role_depth,role_depth_v3,1,1,4750,4800,155648000,157286400,54.484,54.558,31.475,31.177,1638400,50,0.010526,-0.298,64.146,63.090,-1.056,3.813421,3.817363,0.003942,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.00,no_role_depth,role_depth_v4,1,1,4750,4750,155648000,155648000,54.484,54.589,31.475,31.620,0,0,0.000000,0.145,64.146,64.461,0.315,3.813421,3.808569,-0.004852,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,4.00,no_role_depth,role_depth_v5,1,1,4750,4750,155648000,155648000,54.484,54.504,31.475,32.065,0,0,0.000000,0.590,64.146,65.159,1.013,3.813421,3.809182,-0.004239,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,2027,4.00,no_role_depth,role_depth_v6,1,1,4750,4750,155648000,155648000,54.484,54.344,31.475,37.285,0,0,0.000000,5.810,64.146,75.559,11.413,3.813421,3.811792,-0.001629,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,2027,3.95,full,no_role_depth,1,1,5550,5500,181862400,180224000,51.812,51.898,35.810,36.445,-1638400,-50,-0.009009,0.635,62.471,64.146,1.674,3.809262,3.813421,0.004159,,seo-compute-01,,0
300000000,dolma_sample,2027,3.95,full,role_depth_v2,1,1,5550,5550,181862400,181862400,51.812,51.872,35.810,35.877,0,0,0.000000,0.067,62.471,62.542,0.071,3.809262,3.806386,-0.002876,,seo-compute-01,,0
300000000,dolma_sample,2027,3.95,full,role_depth_v3,1,1,5550,5550,181862400,181862400,51.812,51.861,35.810,36.049,0,0,0.000000,0.239,62.471,63.090,0.618,3.809262,3.817363,0.008101,,zabih-compute-01,,0
300000000,dolma_sample,2027,3.95,full,role_depth_v4,1,1,5550,5500,181862400,180224000,51.812,51.902,35.810,36.613,-1638400,-50,-0.009009,0.803,62.471,64.461,1.990,3.809262,3.808569,-0.000693,,zabih-compute-01,,0
300000000,dolma_sample,2027,3.95,full,role_depth_v5,1,1,5550,5550,181862400,181862400,51.812,51.782,35.810,37.466,0,0,0.000000,1.656,62.471,65.159,2.687,3.809262,3.809182,-0.000080,,elor-compute-01,,0
300000000,dolma_sample,2027,3.95,full,role_depth_v6,1,1,5550,5500,181862400,180224000,51.812,51.766,35.810,43.172,-1638400,-50,-0.009009,7.362,62.471,75.559,13.088,3.809262,3.811792,0.002530,,damle-compute-01,,0
300000000,dolma_sample,2027,3.95,no_role_depth,full,1,1,5500,5550,180224000,181862400,51.898,51.812,36.445,35.810,1638400,50,0.009091,-0.635,64.146,62.471,-1.674,3.813421,3.809262,-0.004159,seo-compute-01,,0,
300000000,dolma_sample,2027,3.95,no_role_depth,role_depth_v2,1,1,5500,5550,180224000,181862400,51.898,51.872,36.445,35.877,1638400,50,0.009091,-0.568,64.146,62.542,-1.604,3.813421,3.806386,-0.007035,seo-compute-01,seo-compute-01,0,0
300000000,dolma_sample,2027,3.95,no_role_depth,role_depth_v3,1,1,5500,5550,180224000,181862400,51.898,51.861,36.445,36.049,1638400,50,0.009091,-0.397,64.146,63.090,-1.056,3.813421,3.817363,0.003942,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,3.95,no_role_depth,role_depth_v4,1,1,5500,5500,180224000,180224000,51.898,51.902,36.445,36.613,0,0,0.000000,0.168,64.146,64.461,0.315,3.813421,3.808569,-0.004852,seo-compute-01,zabih-compute-01,0,0
300000000,dolma_sample,2027,3.95,no_role_depth,role_depth_v5,1,1,5500,5550,180224000,181862400,51.898,51.782,36.445,37.466,1638400,50,0.009091,1.021,64.146,65.159,1.013,3.813421,3.809182,-0.004239,seo-compute-01,elor-compute-01,0,0
300000000,dolma_sample,2027,3.95,no_role_depth,role_depth_v6,1,1,5500,5500,180224000,180224000,51.898,51.766,36.445,43.172,0,0,0.000000,6.727,64.146,75.559,11.413,3.813421,3.811792,-0.001629,seo-compute-01,damle-compute-01,0,0
300000000,dolma_sample,2027,3.90,full,no_role_depth,1,1,6400,6400,209715200,209715200,49.362,49.312,41.294,42.409,0,0,0.000000,1.115,62.471,64.146,1.674,3.809262,3.813421,0.004159,,seo-compute-01,,0
300000000,dolma_sample,2027,3.90,full,role_depth_v2,1,1,6400,6450,209715200,211353600,49.362,49.180,41.294,41.695,1638400,50,0.007812,0.401,62.471,62.542,0.071,3.809262,3.806386,-0.002876,,seo-compute-01,,0
300000000,dolma_sample,2027,3.90,full,role_depth_v3,1,1,6400,6450,209715200,211353600,49.362,49.307,41.294,41.894,1638400,50,0.007812,0.600,62.471,63.090,0.618,3.809262,3.817363,0.008101,,zabih-compute-01,,0
300000000,dolma_sample,2027,3.90,full,role_depth_v4,1,1,6400,6400,209715200,209715200,49.362,49.295,41.294,42.604,0,0,0.000000,1.310,62.471,64.461,1.990,3.809262,3.808569,-0.000693,,zabih-compute-01,,0
300000000,dolma_sample,2027,3.90,full,role_depth_v5,1,1,6400,6400,209715200,209715200,49.362,49.227,41.294,43.204,0,0,0.000000,1.910,62.471,65.159,2.687,3.809262,3.809182,-0.000080,,elor-compute-01,,0
300000000,dolma_sample,2027,3.90,full,role_depth_v6,1,1,6400,6300,209715200,206438400,49.362,49.309,41.294,49.452,-3276800,-100,-0.015625,8.158,62.471,75.559,13.088,3.809262,3.811792,0.002530,,damle-compute-01,,0
300000000,dolma_sample,2027,3.90,no_role_depth,full,1,1,6400,6400,209715200,209715200,49.312,49.362,42.409,41.294,0,0,0.000000,-1.115,64.146,62.471,-1.674,3.813421,3.809262,-0.004159,seo-compute-01,,0,
