budget_tokens,dataset,seed,target_loss,comparator,full_tokens,comparator_tokens,full_saves_tokens,full_saves_percent_vs_comparator,full_total_minutes,comparator_total_minutes
300000000,c4_en,3407,4.10,role_depth_v2,147456000,147456000,0,0.0,62.489,93.120
300000000,c4_en,3407,4.10,role_depth_v3,147456000,145817600,-1638400,-0.011235955056179775,62.489,72.559
300000000,c4_en,3407,4.10,role_depth_v4,147456000,145817600,-1638400,-0.011235955056179775,62.489,61.781
300000000,c4_en,3407,4.10,role_depth_v5,147456000,147456000,0,0.0,62.489,71.417
300000000,c4_en,3407,4.10,role_depth_v6,147456000,144179200,-3276800,-0.022727272727272728,62.489,75.419
300000000,c4_en,3407,4.05,no_role_depth,167116800,163840000,-3276800,-0.02,62.489,71.045
300000000,c4_en,3407,4.05,role_depth_v2,167116800,167116800,0,0.0,62.489,93.120
300000000,c4_en,3407,4.05,role_depth_v3,167116800,167116800,0,0.0,62.489,72.559
300000000,c4_en,3407,4.05,role_depth_v4,167116800,165478400,-1638400,-0.009900990099009901,62.489,61.781
300000000,c4_en,3407,4.05,role_depth_v5,167116800,167116800,0,0.0,62.489,71.417
300000000,c4_en,3407,4.05,role_depth_v6,167116800,163840000,-3276800,-0.02,62.489,75.419
300000000,c4_en,3407,4.00,no_role_depth,190054400,188416000,-1638400,-0.008695652173913044,62.489,71.045
300000000,c4_en,3407,4.00,role_depth_v2,190054400,190054400,0,0.0,62.489,93.120
300000000,c4_en,3407,4.00,role_depth_v3,190054400,190054400,0,0.0,62.489,72.559
300000000,c4_en,3407,4.00,role_depth_v4,190054400,190054400,0,0.0,62.489,61.781
300000000,c4_en,3407,4.00,role_depth_v5,190054400,190054400,0,0.0,62.489,71.417
300000000,c4_en,3407,4.00,role_depth_v6,190054400,186777600,-3276800,-0.017543859649122806,62.489,75.419
